threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible,setup
0.975,0.42433234421364985,0.42433234421364985,1.0,1.0,0.0,0.0016030897478467635,1.0,0.9803526903403325,0.08817766165904638,0.08011869436201781,1.0,1.0,6.0,1.0,1.0,6.0,2.176904779690076,2.33217971407847,0.06657931781631543,0.059718783054172664,0.9198813056379822,True,True,True,True,True,True,True,7,True,12,True,True,prefix_1024
0.99,0.42433234421364985,0.42433234421364985,1.0,1.0,0.0,0.0016030897478467635,1.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,1.0,6.0,2.33617971407847,2.33217971407847,-0.001715133690535664,-0.008575668452678764,1.0,True,False,False,True,True,True,True,5,False,0,False,False,prefix_1024
0.5,0.3626112759643917,0.42433234421364985,0.8545454545454545,0.8035246065798289,0.17863501483679525,0.1944954849435215,0.8213649851632048,0.8055045150564785,0.9039843239712606,1.0,0.9426055069955502,0.723210912067586,6.0,0.5662100456621004,0.4029281609746722,6.0,0.4879167883943291,2.33217971407847,0.7907893695117219,0.7839288347495789,0.0,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.6,0.3626112759643917,0.42433234421364985,0.8545454545454545,0.8035246065798289,0.17863501483679525,0.1944954849435215,0.8213649851632048,0.8055045150564785,0.9039843239712606,1.0,0.9426055069955502,0.723210912067586,6.0,0.5662100456621004,0.4029281609746722,6.0,0.4879167883943291,2.33217971407847,0.7907893695117219,0.7839288347495789,0.0,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.7,0.3626112759643917,0.42433234421364985,0.8545454545454545,0.8035246065798289,0.17863501483679525,0.1944954849435215,0.8213649851632048,0.8055045150564785,0.9039843239712606,1.0,0.9426055069955502,0.723210912067586,6.0,0.5662100456621004,0.4029281609746722,6.0,0.4879167883943291,2.33217971407847,0.7907893695117219,0.7839288347495789,0.0,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.75,0.37507418397626113,0.42433234421364985,0.8839160839160839,0.8330339539823215,0.17091988130563798,0.18652874521501964,0.829080118694362,0.8134712547849804,0.9124755062050947,1.0,0.970383284773328,0.7727385816855223,6.0,0.5662100456621004,0.46295934996358695,6.0,0.5276466868447083,2.33217971407847,0.7737538476732695,0.7668933129111266,0.0,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.8,0.3839762611275964,0.42433234421364985,0.9048951048951048,0.8545179302852444,0.1632047477744807,0.17855086903679832,0.8367952522255193,0.8214491309632016,0.9209666884389288,1.0,0.9894793426017802,0.7956450588510512,6.0,0.5662100456621004,0.46295934996358695,6.0,0.5998496525552259,2.33217971407847,0.7427944129115931,0.7359338781494501,0.0,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.85,0.4130563798219585,0.42433234421364985,0.9734265734265735,0.9345928300525028,0.09020771513353115,0.10235366943045503,0.8707482993197279,0.8538020810538851,0.6688438928804703,0.6979228486646885,1.0216478786149163,0.8796706064195384,6.0,0.8356164383561644,0.4847958201912978,6.0,1.1312634571051763,2.33217971407847,0.514932982961744,0.5080724481996008,0.3020771513353116,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.855,0.4124629080118694,0.42433234421364985,0.972027972027972,0.9338143841593043,0.08783382789317508,0.09984686212182735,0.8727429062768701,0.8557992509373882,0.6629653821032006,0.6902077151335312,1.0198047469558598,0.8776868811799559,6.0,0.8401826484018264,0.4847958201912978,6.0,1.1633353854929112,2.33217971407847,0.5011810717371805,0.49432053697503753,0.30979228486646887,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.86,0.41602373887240357,0.42433234421364985,0.9804195804195804,0.9433225088822039,0.08130563798219585,0.09294011560091675,0.8786536758193091,0.8617572871135826,0.6479425212279556,0.6700296735905045,1.025453053652968,0.8860592304877417,6.0,0.858447488584475,0.4847958201912978,6.0,1.2057777603692712,2.33217971407847,0.48298248497298235,0.47612195021083925,0.32997032640949553,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.865,0.41602373887240357,0.42433234421364985,0.9804195804195804,0.9443355553595693,0.0771513353115727,0.08853424044147876,0.8786181139122315,0.8612432041934337,0.6146309601567603,0.6356083086053412,1.025994101978691,0.8864072123405128,6.0,0.8538812785388128,0.4847958201912978,6.0,1.2417861509396637,2.33217971407847,0.4675426840206699,0.4606821492585269,0.36439169139465877,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
0.87,0.42492581602373886,0.42433234421364985,1.0013986013986014,0.9687738274222393,0.05934718100890208,0.06953997959082944,0.8909487459105779,0.8728534563817485,0.5336381450032658,0.544213649851632,1.038083856544901,0.9339200213225112,6.0,0.9269406392694064,0.6202356062900477,6.0,1.3421076418727331,2.33217971407847,0.4245264917746491,0.4176659570125062,0.45578635014836794,False,True,True,False,False,False,False,2,False,0,False,False,head_tail_1024
