epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.6178214820131703,0.3351136008674384,1.13083152479517,0.5850006002775082,0.3194235881710341,1.0623080466023462,3,303.25304788499943,30.358072136262415,9.848618683714834e-05,0.00019697237367429668
2,0.5217464388610701,0.2861534276441049,0.9423720425119739,0.5998900538977674,0.3287367082838061,1.084613386760272,3,297.0108300510001,31.05069695753088,8.949693071779546e-05,0.00017899386143559092
3,0.4396565782192553,0.24475743020500557,0.7795965937549353,0.6611221867157275,0.36759558341249543,1.1741064060883606,3,298.58442530699995,30.85749903466769,7.385362940050762e-05,0.00014770725880101525
