strategy,dataset,prompts,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage
cheapest_single,gpqa,41,0.17073170731707318,0.5853658536585366,0.2916666666666667,0.03249708136167696,0.4634146341463415,0.589769079017754,0.5365853658536586,0.4102309209822461,1.0,1.0,0.2916666666666667,0.2916666666666667,1.0,1.0,1.0,0.0,1.2835024390243903,1.4186866666666664,0.09528829079637702,0.09528829079637702,0.0
cheapest_single,humaneval,30,0.7666666666666667,0.5666666666666667,1.3529411764705883,1.0610094471639435,0.06666666666666667,0.18271556287508744,0.9333333333333333,0.8172844371249125,1.0,1.0,1.3529411764705883,1.3529411764705883,1.0,1.0,1.0,0.0,1.668374074074074,1.872087407407407,0.10881614422878305,0.10881614422878305,0.0
cheapest_single,kandk,143,0.1958041958041958,0.7972027972027972,0.2456140350877193,0.1409221837935677,0.6643356643356644,0.7257045797827949,0.3356643356643357,0.2742954202172052,1.0,1.0,0.2456140350877193,0.2456140350877193,1.0,0.2456140350877193,0.1409221837935677,1.0,1.2146216006216006,1.3379976845376842,0.09220948985327537,0.09220948985327537,0.0
cheapest_single,korbench,259,0.305019305019305,0.5521235521235521,0.5524475524475524,0.4615661095208838,0.27413127413127414,0.3218818145197634,0.7258687258687259,0.6781181854802366,1.0,1.0,0.5524475524475524,0.5524475524475524,1.0,0.5524475524475524,0.4615661095208838,1.0,3.157903303303304,3.633015538395538,0.13077627388900726,0.13077627388900726,0.0
cheapest_single,livecodebench,202,0.04950495049504951,0.6435643564356436,0.07692307692307693,-0.013404562484673399,0.599009900990099,0.6540603241657937,0.400990099009901,0.3459396758342063,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,0.07692307692307693,-0.013404562484673399,1.0,2.5194848734873485,2.870701419141914,0.12234520222571532,0.12234520222571532,0.0
cheapest_single,livemathbench,25,0.48,0.84,0.5714285714285714,0.3487372941862898,0.4,0.563167448088889,0.6,0.436832551911111,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0,1.0,1.0,0.0,0.9489960000000001,1.0268362666666666,0.07580591881445031,0.07580591881445031,0.0
cheapest_single,math500,99,0.7676767676767676,0.9292929292929293,0.8260869565217391,0.7510983950727531,0.18181818181818182,0.25375617975836456,0.8181818181818182,0.7462438202416356,1.0,1.0,0.8260869565217391,0.8260869565217391,1.0,1.0,1.0,0.0,0.9300657687991022,1.0046608529741863,0.07424902040748749,0.07424902040748749,0.0
cheapest_single,mathbench,22,0.5909090909090909,0.9545454545454546,0.6190476190476191,0.43816063156229246,0.36363636363636365,0.5384588881711554,0.6363636363636364,0.46154111182884466,1.0,1.0,0.6190476190476191,0.6190476190476191,1.0,1.0,1.0,0.0,0.9234444444444445,0.9969044444444445,0.07368810562474504,0.07368810562474504,0.0
cheapest_single,mbpp,184,0.717391304347826,0.5434782608695652,1.32,1.2028679619128437,0.06521739130434782,0.10190076104992433,0.9347826086956522,0.8980992389500757,1.0,1.0,1.32,1.32,1.0,1.32,1.2028679619128437,1.0,0.8914541062801932,0.9594300483091788,0.07085033676898156,0.07085033676898156,0.0
cheapest_single,medqa,251,0.6135458167330677,0.7888446215139442,0.7777777777777778,0.7110371934310146,0.23107569721115537,0.27756715615701844,0.7689243027888446,0.7224328438429815,1.0,1.0,0.7777777777777778,0.7777777777777778,1.0,0.7777777777777778,0.7110371934310146,1.0,1.3763568393094288,1.5274589641434257,0.09892385221539002,0.09892385221539002,0.0
cheapest_single,meld,247,0.5222672064777328,0.5182186234817814,1.0078125,0.9158594668102018,0.10121457489878542,0.13722648452351172,0.8987854251012146,0.8627735154764884,1.0,1.0,1.0078125,1.0078125,1.0,1.0078125,0.9158594668102018,1.0,1.2632643724696353,1.3949792172739537,0.09442065026725877,0.09442065026725877,0.0
cheapest_single,mmlupro,242,0.5041322314049587,0.6859504132231405,0.7349397590361445,0.6606357333319737,0.2231404958677686,0.2700874237619582,0.7768595041322314,0.7299125762380417,1.0,1.0,0.7349397590361445,0.7349397590361445,1.0,0.7349397590361445,0.6606357333319737,1.0,1.305609412304867,1.4445834067952248,0.09620351018614315,0.09620351018614315,0.0
cheapest_single,winogrande,272,0.7279411764705882,0.8308823529411765,0.8761061946902654,0.8200430835776995,0.16544117647058823,0.20575912978982527,0.8345588235294118,0.7942408702101748,1.0,1.0,0.8761061946902654,0.8761061946902654,1.0,0.8761061946902654,0.8200430835776995,1.0,0.8746794934640524,0.9397797875816993,0.0692718602569301,0.0692718602569301,0.0
dataset_lookup,aime,10,0.8,0.8,1.0,1.0,0.0,0.21294197008340685,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1845659999999998,1.1845659999999998,0.0,0.0,1.0
dataset_lookup,arcc,239,0.9163179916317992,0.9163179916317992,1.0,1.0,0.0,0.011193551523195603,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8932718456531846,0.8932718456531846,0.0,0.0,1.0
dataset_lookup,bbh,193,0.8341968911917098,0.8341968911917098,1.0,1.0,0.0,0.013824562178178778,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.39646127806563,2.39646127806563,0.0,0.0,1.0
dataset_lookup,emorynlp,128,0.40625,0.40625,1.0,1.0,0.0,0.020699531042045007,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8552344618055552,1.8552344618055552,0.0,0.0,1.0
dataset_lookup,finqa,218,0.7247706422018348,0.7247706422018348,1.0,1.0,0.0,0.012258611232654142,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.369631314984709,4.369631314984709,0.0,0.0,1.0
dataset_lookup,gpqa,41,0.5853658536585366,0.5853658536585366,1.0,1.0,0.0,0.061903896857776954,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.4186866666666664,1.4186866666666664,0.0,0.0,1.0
dataset_lookup,humaneval,30,0.7666666666666667,0.5666666666666667,1.3529411764705883,1.0610094471639435,0.06666666666666667,0.18271556287508744,0.9333333333333333,0.8172844371249125,1.0,1.0,1.3529411764705883,1.3529411764705883,1.0,1.0,1.0,0.0,1.668374074074074,1.872087407407407,0.10881614422878305,0.10881614422878305,0.0
dataset_lookup,kandk,143,0.7972027972027972,0.7972027972027972,1.0,1.0,0.0,0.01856856911520181,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3379976845376842,1.3379976845376842,0.0,0.0,1.0
dataset_lookup,korbench,259,0.5521235521235521,0.5521235521235521,1.0,1.0,0.0,0.01033812053954439,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.633015538395538,3.633015538395538,0.0,0.0,1.0
dataset_lookup,livecodebench,202,0.6435643564356436,0.6435643564356436,1.0,1.0,0.0,0.013216757145133786,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.870701419141914,2.870701419141914,0.0,0.0,1.0
dataset_lookup,livemathbench,25,0.84,0.84,1.0,1.0,0.0,0.09765350600605091,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0268362666666666,1.0268362666666666,0.0,0.0,1.0
dataset_lookup,math500,99,0.9292929292929293,0.9292929292929293,1.0,1.0,0.0,0.026601730468276318,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0046608529741863,1.0046608529741863,0.0,0.0,1.0
dataset_lookup,mathbench,22,0.9545454545454546,0.9545454545454546,1.0,1.0,0.0,0.10951159439671891,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9969044444444445,0.9969044444444445,0.0,0.0,1.0
dataset_lookup,mbpp,184,0.717391304347826,0.5434782608695652,1.32,1.2028679619128437,0.06521739130434782,0.10190076104992433,0.9347826086956522,0.8980992389500757,1.0,1.0,1.32,1.32,1.0,1.32,1.2028679619128437,1.0,0.8914541062801932,0.9594300483091788,0.07085033676898156,0.07085033676898156,0.0
dataset_lookup,medqa,251,0.7888446215139442,0.7888446215139442,1.0,1.0,0.0,0.010664108545917294,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5274589641434257,1.5274589641434257,0.0,0.0,1.0
dataset_lookup,meld,247,0.5182186234817814,0.5182186234817814,1.0,1.0,0.0,0.010834935487096159,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3949792172739537,1.3949792172739537,0.0,0.0,1.0
dataset_lookup,mmlupro,242,0.6859504132231405,0.6859504132231405,1.0,1.0,0.0,0.011056322696681968,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4445834067952248,1.4445834067952248,0.0,0.0,1.0
dataset_lookup,winogrande,272,0.8308823529411765,0.8308823529411765,1.0,1.0,0.0,0.009848885537861451,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9397797875816993,0.9397797875816993,0.0,0.0,1.0
outcome_oracle,aime,10,0.8,0.8,1.0,1.0,0.0,0.21294197008340685,1.0,0.5258044258424874,1.0,0.3,1.0,1.0,1.0,1.0,1.0,0.0,1.1480226666666666,1.1845659999999998,0.030849554464110196,0.030849554464110196,0.7
outcome_oracle,arcc,239,0.9246861924686193,0.9163179916317992,1.0091324200913243,0.9985329577972296,0.0,0.011193551523195603,1.0,0.9883233546605612,1.0,0.9581589958158996,1.0091324200913243,1.0091324200913243,1.0,1.0091324200913243,0.9985329577972296,1.0,0.8376410227801023,0.8932718456531846,0.062277595721606516,0.062277595721606516,0.04184100418410042
outcome_oracle,bbh,193,0.927461139896373,0.8341968911917098,1.1118012422360248,1.0704197599258223,0.0,0.013824562178178778,1.0,0.9816828577260794,1.0,0.7512953367875648,1.1118012422360248,1.1118012422360248,1.0,1.1118012422360248,1.0704197599258223,1.0,2.196626493955095,2.39646127806563,0.08338744545534127,0.08338744545534127,0.24870466321243523
outcome_oracle,emorynlp,128,0.5,0.40625,1.2307692307692308,1.1260463283410451,0.0,0.020699531042045007,1.0,0.9759945840179782,1.0,0.859375,1.2307692307692308,1.2307692307692308,1.0,1.2307692307692308,1.1260463283410451,1.0,1.6831490451388886,1.8552344618055552,0.0927566947517724,0.0927566947517724,0.140625
outcome_oracle,finqa,218,0.7477064220183486,0.7247706422018348,1.0316455696202531,1.0085826063790508,0.0,0.012258611232654142,1.0,0.986315287842581,1.0,0.8944954128440367,1.0316455696202531,1.0316455696202531,1.0,1.0316455696202531,1.0085826063790508,1.0,3.837690795107033,4.369631314984709,0.12173578994033207,0.12173578994033207,0.10550458715596331
outcome_oracle,gpqa,41,0.6341463414634146,0.5853658536585366,1.0833333333333335,0.9876286213182738,0.0,0.061903896857776954,1.0,0.8904884056032812,1.0,0.5365853658536586,1.0833333333333335,1.0833333333333335,1.0,1.0,1.0,0.0,1.3473582113821139,1.4186866666666664,0.05027780760930478,0.05027780760930478,0.4634146341463415
outcome_oracle,humaneval,30,0.8333333333333334,0.5666666666666667,1.4705882352941178,1.232226976450924,0.0,0.08272430812509922,1.0,0.9118874590791666,1.0,0.9333333333333333,1.4705882352941178,1.4705882352941178,1.0,1.0,1.0,0.0,1.6867065185185186,1.872087407407407,0.09902362900117812,0.09902362900117812,0.06666666666666667
outcome_oracle,kandk,143,0.8601398601398601,0.7972027972027972,1.0789473684210527,1.0368987348685454,0.0,0.01856856911520181,1.0,0.9466420578541913,1.0,0.3356643356643357,1.0789473684210527,1.0789473684210527,1.0,1.0789473684210527,1.0368987348685454,1.0,1.3003054700854697,1.3379976845376842,0.028170612615998847,0.028170612615998847,0.6643356643356644
outcome_oracle,korbench,259,0.5791505791505791,0.5521235521235521,1.048951048951049,1.0188743162092355,0.0,0.01033812053954439,1.0,0.9858129795018432,1.0,0.7258687258687259,1.048951048951049,1.048951048951049,1.0,1.048951048951049,1.0188743162092355,1.0,3.2609440154440157,3.633015538395538,0.1024139641075803,0.1024139641075803,0.27413127413127414
outcome_oracle,livecodebench,202,0.6485148514851485,0.6435643564356436,1.0076923076923077,0.9950395874849888,0.0,0.013216757145133786,1.0,0.9676778461443342,1.0,0.400990099009901,1.0076923076923077,1.0076923076923077,1.0,1.0076923076923077,0.9950395874849888,1.0,2.712257513751375,2.870701419141914,0.05519344656815606,0.05519344656815606,0.599009900990099
outcome_oracle,livemathbench,25,0.88,0.84,1.0476190476190477,0.9692926844308822,0.0,0.09765350600605091,1.0,0.84719229538986,1.0,0.6,1.0476190476190477,1.0476190476190477,1.0,1.0,1.0,0.0,0.9848242666666666,1.0268362666666666,0.04091402043714343,0.04091402043714343,0.4
outcome_oracle,math500,99,0.9494949494949495,0.9292929292929293,1.0217391304347827,0.9965839604400409,0.0,0.026601730468276318,1.0,0.9676778461443342,1.0,0.8181818181818182,1.0217391304347827,1.0217391304347827,1.0,1.0,1.0,0.0,0.9466015263748596,1.0046608529741863,0.057789976017726286,0.057789976017726286,0.18181818181818182
outcome_oracle,mathbench,22,0.9545454545454546,0.9545454545454546,1.0,1.0,0.0,0.10951159439671891,1.0,0.8380451697647621,1.0,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,0.0,0.9480723232323233,0.9969044444444445,0.048983753141289665,0.048983753141289665,0.36363636363636365
outcome_oracle,mbpp,184,0.782608695652174,0.5434782608695652,1.4400000000000002,1.3445684301550307,0.0,0.014490964778239766,1.0,0.9845136942961041,1.0,0.9347826086956522,1.4400000000000002,1.4400000000000002,1.0,1.4400000000000002,1.3445684301550307,1.0,0.8966407004830919,0.9594300483091788,0.06544442498621106,0.06544442498621106,0.06521739130434782
outcome_oracle,medqa,251,0.8446215139442231,0.7888446215139442,1.0707070707070707,1.0404427972075652,0.0,0.010664108545917294,1.0,0.9861754378218214,1.0,0.7689243027888446,1.0707070707070707,1.0707070707070707,1.0,1.0707070707070707,1.0404427972075652,1.0,1.4095837184594953,1.5274589641434257,0.07717081011733307,0.07717081011733307,0.23107569721115537
outcome_oracle,meld,247,0.6234817813765182,0.5182186234817814,1.203125,1.141019145084539,0.0,0.010834935487096159,1.0,0.9879596052126409,1.0,0.8987854251012146,1.203125,1.203125,1.0,1.203125,1.141019145084539,1.0,1.2777977867746284,1.3949792172739537,0.08400227691443274,0.08400227691443274,0.10121457489878542
outcome_oracle,mmlupro,242,0.7272727272727273,0.6859504132231405,1.0602409638554215,1.0294973695926994,0.0,0.011056322696681968,1.0,0.9858129795018432,1.0,0.7768595041322314,1.0602409638554215,1.0602409638554215,1.0,1.0602409638554215,1.0294973695926994,1.0,1.3466759687786962,1.4445834067952248,0.06777555214602249,0.06777555214602249,0.2231404958677686
outcome_oracle,winogrande,272,0.8933823529411765,0.8308823529411765,1.075221238938053,1.0461121426206441,0.0,0.009848885537861451,1.0,0.988221688456395,1.0,0.8345588235294118,1.075221238938053,1.075221238938053,1.0,1.075221238938053,1.0461121426206441,1.0,0.8854879983660131,0.9397797875816993,0.057770756440073345,0.057770756440073345,0.16544117647058823
modernbert_hybrid_router,aime,10,0.8,0.8,1.0,1.0,0.0,0.21294197008340685,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1885659999999998,1.1845659999999998,-0.0033767641482196353,-0.0168838207410984,1.0
modernbert_hybrid_router,arcc,239,0.899581589958159,0.9163179916317992,0.9817351598173516,0.9605362352291625,0.02510460251046025,0.04780462571391385,0.9662921348314607,0.9361503186066096,0.7510917030567685,0.7447698744769874,0.9817351598173516,0.9817351598173516,1.0,0.9817351598173516,0.9605362352291625,1.0,0.8563306462110646,0.8932718456531846,0.04135493536696844,0.023443254753884424,0.25523012552301255
modernbert_hybrid_router,bbh,193,0.8341968911917098,0.8341968911917098,1.0,0.9855141354923597,0.0051813471502590676,0.022887228523307133,0.9375,0.7625102861984763,0.10344827586206896,0.08290155440414508,1.0,1.0,1.0,1.0,0.9855141354923597,1.0,2.3851090846286698,2.39646127806563,0.004737065247356509,-0.0019394457175587743,0.917098445595855
modernbert_hybrid_router,emorynlp,128,0.3984375,0.40625,0.9807692307692307,0.9491374302509332,0.0078125,0.03425625893410118,0.8333333333333334,0.4975829158754002,0.045454545454545456,0.046875,0.9807692307692307,0.9807692307692307,1.0,0.9807692307692307,0.9491374302509332,1.0,1.8474956076388889,1.8552344618055552,0.004171361801426854,-0.004452885068388257,0.953125
modernbert_hybrid_router,finqa,218,0.6834862385321101,0.7247706422018348,0.9430379746835443,0.9059576602163603,0.05045871559633028,0.08082325456007979,0.9026548672566371,0.8469439030206692,0.5230769230769231,0.518348623853211,0.9430379746835443,0.9430379746835443,1.0,0.9430379746835443,0.9059576602163603,1.0,4.0663343832823635,4.369631314984709,0.06941018814613797,0.06574855199273266,0.481651376146789
modernbert_hybrid_router,gpqa,41,0.5853658536585366,0.5853658536585366,1.0,1.0,0.0,0.061903896857776954,1.0,0.2698659487840544,0.045454545454545456,0.024390243902439025,1.0,1.0,1.0,1.0,1.0,0.0,1.4196783739837395,1.4186866666666664,-0.000699031957072771,-0.011977068450919504,0.975609756097561
modernbert_hybrid_router,humaneval,30,0.8,0.5666666666666667,1.411764705882353,1.1446637308968324,0.03333333333333333,0.13640414215181695,0.9655172413793104,0.8593169048674879,1.0,0.9666666666666667,1.411764705882353,1.411764705882353,1.0,1.0,1.0,0.0,1.683996074074074,1.872087407407407,0.10047144838916178,0.09192483890036762,0.03333333333333333
modernbert_hybrid_router,kandk,143,0.7972027972027972,0.7972027972027972,1.0,1.0,0.0,0.01856856911520181,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3419976845376842,1.3379976845376842,-0.002989541795344719,-0.014947708976724039,1.0
modernbert_hybrid_router,korbench,259,0.5328185328185329,0.5521235521235521,0.9650349650349651,0.9306466404091501,0.02702702702702703,0.049114520665973216,0.8955223880597015,0.8179839412359586,0.3191489361702128,0.25868725868725867,0.9650349650349651,0.9650349650349651,1.0,0.9650349650349651,0.9306466404091501,1.0,3.4742609695409685,3.633015538395538,0.04369774012160721,0.03929368518958043,0.7413127413127413
modernbert_hybrid_router,livecodebench,202,0.6435643564356436,0.6435643564356436,1.0,1.0,0.0,0.013216757145133786,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.874701419141914,2.870701419141914,-0.0013933876833474024,-0.006966938416736568,1.0
modernbert_hybrid_router,livemathbench,25,0.8,0.84,0.9523809523809524,0.8740545891927871,0.04,0.1608663570913256,0.6666666666666666,0.25353386828122426,0.13333333333333333,0.12,0.9523809523809524,0.9523809523809524,1.0,1.0,1.0,0.0,1.0253693333333331,1.0268362666666666,0.0014285951723300716,-0.014153246372806905,0.88
modernbert_hybrid_router,math500,99,0.9393939393939394,0.9292929292929293,1.0108695652173914,0.9929907214461797,0.0,0.026601730468276318,1.0,0.747276402576237,0.09876543209876543,0.08080808080808081,1.0108695652173914,1.0108695652173914,1.0,1.0,1.0,0.0,1.0047516273849606,1.0046608529741863,-9.035328738615789e-05,-0.01601612560411736,0.9191919191919192
modernbert_hybrid_router,mathbench,22,0.9090909090909091,0.9545454545454546,0.9523809523809523,0.874054589192787,0.045454545454545456,0.1802583340003912,0.0,0.0,0.0,0.045454545454545456,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,0.0,0.9985556565656563,0.9969044444444445,-0.0016563394118800367,-0.017706022096279028,0.9545454545454546
modernbert_hybrid_router,mbpp,184,0.6358695652173914,0.5434782608695652,1.1700000000000002,1.074638170258422,0.04891304347826087,0.08222389562675408,0.9042553191489362,0.8424468257226693,0.4941860465116279,0.5108695652173914,1.1700000000000002,1.1700000000000002,1.0,1.1700000000000002,1.074638170258422,1.0,0.9281575120772945,0.9594300483091788,0.032594910162545454,0.01591834262310121,0.4891304347826087
modernbert_hybrid_router,medqa,251,0.7888446215139442,0.7888446215139442,1.0,1.0,0.0,0.010664108545917294,1.0,0.2698659487840544,0.0051813471502590676,0.00398406374501992,1.0,1.0,1.0,1.0,1.0,1.0,1.5311731474103583,1.5274589641434257,-0.0024316091981007038,-0.012906522354914962,0.9960159362549801
modernbert_hybrid_router,meld,247,0.5141700404858299,0.5182186234817814,0.9921874999999999,0.9793370810394415,0.004048582995951417,0.01794064303992703,0.6666666666666666,0.25353386828122426,0.009009009009009009,0.012145748987854251,0.9921874999999999,0.9921874999999999,1.0,0.9921874999999999,0.9793370810394415,1.0,1.3964575168690956,1.3949792172739537,-0.001059728759279066,-0.012529433685254165,0.9878542510121457
modernbert_hybrid_router,mmlupro,242,0.6570247933884298,0.6859504132231405,0.9578313253012049,0.9319436174641297,0.028925619834710745,0.052510236670624315,0.8813559322033898,0.7948892549405323,0.2765957446808511,0.24380165289256198,0.9578313253012049,0.9578313253012049,1.0,0.9578313253012049,0.9319436174641297,1.0,1.4224243709825528,1.4445834067952248,0.015339395225251296,0.004263537697927755,0.756198347107438
modernbert_hybrid_router,winogrande,272,0.8125,0.8308823529411765,0.9778761061946902,0.9587116031400333,0.022058823529411766,0.042083323912085996,0.8636363636363636,0.7573322197735018,0.16740088105726872,0.16176470588235295,0.9778761061946902,0.9778761061946902,1.0,0.9778761061946902,0.9587116031400333,1.0,0.9332244934640521,0.9397797875816993,0.006975351251717887,-0.010049913827851809,0.8382352941176471
