threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible,setup
0.875,0.7068658840270367,0.7157595161864105,0.9875745526838966,0.9770150009981695,0.03415154749199573,0.04024907935062508,0.89587852494577,0.8781593034844193,0.380469829571626,0.327997154037709,1.0018729421714845,0.9643236285651007,18.0,0.8813559322033898,0.6963188039258267,13.0,1.864722710779082,1.9379258650539546,0.03777397040564012,0.0295177206240963,0.672002845962291,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4
0.88,0.712202063322661,0.7157595161864105,0.9950298210735586,0.9853562823130344,0.026680896478121666,0.03215377760827568,0.9105011933174224,0.8929323285618733,0.35145094426531553,0.29811454998221276,1.0106885307217215,0.9762668205431173,18.0,0.9597989949748743,0.8889624064469277,13.0,1.8708803296572987,1.9379258650539546,0.03459654293575842,0.0263402931542146,0.7018854500177872,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4
0.885,0.7136250444681608,0.7157595161864105,0.9970178926441351,0.9882880870362365,0.021344717182497332,0.026310297386667222,0.9211563731931669,0.903554755865566,0.32289267618608936,0.27072216293134116,1.0115989725250039,0.9839174241965702,18.0,0.9648241206030151,0.9093381845094739,13.0,1.8767457654452746,1.9379258650539546,0.03156988650181236,0.02331363672026865,0.7292778370686588,False,True,True,True,False,True,True,5,False,0,False,False,hybrid_r4
0.89,0.7143365350409107,0.7157595161864105,0.9980119284294234,0.9897541255575689,0.018854500177872643,0.023560017967859153,0.9240687679083095,0.9058904252426341,0.29709811146936893,0.24831020988971897,1.012634075941041,0.9852917680614541,18.0,0.9681818181818181,0.9214853866656801,13.0,1.8814678232341198,1.9379258650539546,0.02913323096508802,0.020876981183544197,0.751689790110281,False,True,True,True,True,True,True,6,False,0,False,False,hybrid_r4
0.895,0.7154037709000356,0.7157595161864105,0.9995029821073559,0.9921439940350932,0.014585556741373178,0.018799065936773364,0.9348171701112877,0.916693161656274,0.27084292952556427,0.22376378512984704,1.0128716888114382,0.9851303224928322,18.0,0.9692307692307692,0.9146945608922278,13.0,1.886804452349895,1.9379258650539546,0.026379447029381775,0.01812319724783784,0.7762362148701529,True,True,True,True,True,True,True,7,True,2,True,True,hybrid_r4
0.9,0.7136250444681608,0.7157595161864105,0.9970178926441351,0.990080373996548,0.013874066168623266,0.017998571963029085,0.9313380281690141,0.9117621462985297,0.24366651312759097,0.20206332266097474,1.0109484241273998,0.9834191459184991,18.0,0.9641025641025641,0.9114056935762532,13.0,1.891118701134432,1.9379258650539546,0.024153227305328095,0.01589697752378405,0.7979366773390253,True,True,True,True,True,True,True,7,True,2,True,True,hybrid_r4
0.905,0.7129135538954109,0.7157595161864105,0.9960238568588469,0.9896914362481123,0.012095339736748489,0.015986448499141274,0.9325396825396826,0.911757531727943,0.2164900967296177,0.17929562433297758,1.0070199517698386,0.9849802993611632,18.0,0.9641025641025641,0.9150940333280229,13.0,1.8962057448911025,1.9379258650539546,0.021528233311283285,0.013271983529739684,0.8207043756670224,False,True,True,True,True,True,True,6,False,0,False,False,hybrid_r4
0.91,0.712202063322661,0.7157595161864105,0.9950298210735586,0.989366956617763,0.01031661330487371,0.013955973639743643,0.9324009324009324,0.9096322280709369,0.18424689083371718,0.1526147278548559,1.0057656981248433,0.9840137262107774,18.0,0.9692307692307692,0.9242167431098489,13.0,1.902667836673386,1.9379258650539546,0.018193693069671113,0.009937443288126957,0.847385272145144,False,True,True,True,True,True,True,6,False,0,False,False,hybrid_r4
0.915,0.712557808609036,0.7157595161864105,0.9955268389662028,0.9906914466581692,0.007826396300249021,0.01107284544517569,0.9376770538243626,0.9130038057596801,0.15246430216490098,0.1255780860903593,1.008385744781882,0.9874627808123146,18.0,0.9794871794871794,0.9242167431098489,13.0,1.909817145341713,1.9379258650539546,0.014504538186479565,0.006248288404935742,0.8744219139096407,True,True,True,True,True,True,True,7,True,3,True,True,hybrid_r4
0.92,0.7132692991817858,0.7157595161864105,0.996520874751491,0.99243396463342,0.005691924581999288,0.008547962688307117,0.9459459459459459,0.9200104604366837,0.12897282358360201,0.10530060476698684,1.0089231703193073,0.9881053037707401,18.0,0.9841269841269841,0.9322663817467867,13.0,1.914834498596782,1.9379258650539546,0.011915505579223828,0.0036592557976796725,0.8946993952330131,True,True,True,True,True,True,True,7,True,3,True,True,hybrid_r4
0.925,0.7150480256136607,0.7157595161864105,0.9990059642147118,0.99573544111085,0.0032017075773745998,0.005495164800525459,0.9617021276595744,0.9353088532487254,0.1040994933210502,0.08360014229811455,1.0051607512711085,0.9946706064288501,18.0,0.9897435897435898,0.9446622094445138,13.0,1.9202734337325582,1.9379258650539546,0.00910893014006231,0.0008526803585184872,0.9163998577018855,True,True,True,True,True,True,True,7,True,3,True,True,hybrid_r4
0.93,0.7154037709000356,0.7157595161864105,0.9995029821073559,0.9967911308631126,0.0021344717182497333,0.0041222444032479495,0.9689119170984456,0.941018180773748,0.08613542146476279,0.06865884027036642,1.0055389055389052,0.9952194477537547,18.0,0.9897435897435898,0.9666792263088638,13.0,1.9249974892288226,1.9379258650539546,0.0066712437551227355,-0.0015850060264215315,0.9313411597296336,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4
0.935,0.7150480256136607,0.7157595161864105,0.9990059642147118,0.9964204576701398,0.0021344717182497333,0.0041222444032479495,0.9605263157894737,0.9254920401351691,0.06725011515430677,0.05407328352899324,1.0024524857858192,0.997109311203165,18.0,0.9897435897435898,0.9666792263088638,13.0,1.927732992608403,1.9379258650539546,0.005259681306368114,-0.0029965684751760424,0.9459267164710068,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4
0.94,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9963460972215802,0.0017787264318747777,0.003649490537836243,0.9576271186440678,0.9155147871697589,0.0520497466605251,0.04197794379224475,1.0020115686782354,0.9966912447828155,18.0,0.9897435897435898,0.9700047520514617,13.0,1.9306228744219134,1.9379258650539546,0.0037684571756504415,-0.0044877926058934925,0.9580220562077553,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4
0.945,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9966811725018546,0.001422981145499822,0.0031657877584936158,0.9534883720930233,0.9003637716460525,0.037770612620912025,0.030594094628246176,0.9992100492100491,0.9982805743661998,18.0,0.9909090909090909,0.9700047520514617,13.0,1.933081458555674,1.9379258650539546,0.0024997893808211824,-0.0057564604007227516,0.9694059053717539,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4
0.95,0.7157595161864105,0.7157595161864105,1.0,0.9988436440454501,0.0003557452863749555,0.0015929972709851103,0.9833333333333333,0.9286851228619482,0.027176416397973285,0.021344717182497332,1.0,1.0,18.0,1.0,0.9700047520514617,13.0,1.9350018854500173,1.9379258650539546,0.0015088191228903591,-0.006747430658653686,0.9786552828175027,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4
0.975,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9419258650539546,1.9379258650539546,-0.002064062445386039,-0.010320312226929973,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4
0.99,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9419258650539546,1.9379258650539546,-0.002064062445386039,-0.010320312226929973,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4
0.5,0.615795090715048,0.7157595161864105,0.860337972166998,0.8403609399822922,0.16115261472785486,0.17288422617996213,0.8208069620253164,0.8079195911342907,0.9557807461999078,0.8993240839558876,0.8020931500766806,0.6971632147462437,18.0,0.5352112676056339,0.4087773348295589,13.0,1.747510016206174,1.9379258650539546,0.09825755065324915,0.09000130087170533,0.10067591604411241,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.6,0.6485236570615439,0.7157595161864105,0.9060636182902584,0.8876290334680669,0.12628957666310922,0.13695561958485214,0.8473118279569892,0.8346387555081022,0.9074159373560571,0.8271077908217717,0.8394216827119875,0.7378458440543795,18.0,0.7301587301587301,0.5083015447170596,13.0,1.7700510549824102,1.9379258650539546,0.08662602274874454,0.0783697729672006,0.1728922091782284,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.7,0.6659551760939167,0.7157595161864105,0.9304174950298211,0.9129755339076043,0.10707933119886162,0.11705301153490445,0.8584195672624647,0.8455271152069818,0.8406264394288346,0.7563144788331555,0.8964942792362647,0.8248894445269209,18.0,0.7698412698412698,0.5083015447170596,13.0,1.7902007407407408,1.9379258650539546,0.07622847033371993,0.06797222055217611,0.24368552116684453,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.75,0.6766275346851655,0.7157595161864105,0.9453280318091452,0.928858675369918,0.09249377445748844,0.10187814124004257,0.8685540950455005,0.8555526298371412,0.7913403961308153,0.7036641764496621,0.944090397808819,0.8879053249020604,18.0,0.7796610169491527,0.5083015447170596,13.0,1.801903434127831,1.9379258650539546,0.0701896978511799,0.061933448069635966,0.29633582355033794,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.8,0.6865884027036642,0.7157595161864105,0.9592445328031809,0.9437820176893364,0.07861970828886518,0.08738061862073092,0.8761904761904762,0.8627953612465584,0.7204053431598342,0.6350053361792957,0.9677933415219849,0.9183776154443009,18.0,0.7796610169491527,0.5083015447170596,13.0,1.8136479070318985,1.9379258650539546,0.06412936648564527,0.05587311670410122,0.3649946638207044,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.85,0.7001067235859125,0.7157595161864105,0.9781312127236581,0.9651688988959026,0.05265030238349342,0.060019180271825345,0.8900445765230312,0.875228861672783,0.551819438046983,0.47883315546069016,0.9830878323780678,0.9459337310552101,18.0,0.7796610169491527,0.5320592883848657,13.0,1.8371288438278193,1.9379258650539546,0.052012836529909734,0.0437565867483658,0.5211668445393098,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.855,0.7018854500177872,0.7157595161864105,0.9806163021868787,0.9679369524392155,0.04980434009249377,0.056996821201505586,0.890539483971853,0.8753468269206004,0.5246430216490097,0.45499822127356815,0.9873443472448186,0.9507486709866156,18.0,0.7796610169491527,0.5405024218830257,13.0,1.84153183445986,1.9379258650539546,0.04974082462716445,0.041484574845620514,0.5450017787264319,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.86,0.7029526858769122,0.7157595161864105,0.9821073558648112,0.9699370471777162,0.04589114194236926,0.052831074951493695,0.8925,0.8768993884727491,0.49332105020727773,0.42689434364994666,0.9891259119540804,0.9550698252003292,18.0,0.8135593220338984,0.5907196741915702,13.0,1.8468196063085496,1.9379258650539546,0.047012251804002037,0.03875600202245799,0.5731056563500534,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.865,0.7043756670224119,0.7157595161864105,0.9840954274353877,0.9726004199108237,0.040910707933119884,0.04751036137882448,0.8960216998191681,0.8799461519108944,0.4564716720405343,0.3934542867307008,0.9917710358498599,0.9608204669783167,18.0,0.864406779661017,0.6639302536515581,13.0,1.8527566915688363,1.9379258650539546,0.04394862312379899,0.035692373342254835,0.6065457132692992,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.87,0.7061543934542868,0.7157595161864105,0.9865805168986084,0.9757101355118614,0.03628601921024546,0.042547739195555746,0.8992094861660079,0.8825634182393493,0.41916167664670656,0.360014229811455,0.9921257152151709,0.9611482624151702,18.0,0.8813559322033898,0.7077789854414761,13.0,1.8598324700581046,1.9379258650539546,0.04029741096090678,0.03204116117936262,0.639985770188545,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.875,0.7061543934542868,0.7157595161864105,0.9865805168986084,0.9765414869018291,0.03166133048737104,0.037559888256971374,0.9033659066232356,0.8861505227514875,0.38323353293413176,0.327641408751334,0.9952281107314206,0.9674560346053785,18.0,0.9322033898305084,0.7896475574164924,13.0,1.86492039369145,1.9379258650539546,0.03767196293676178,0.02941571315521796,0.6723585912486659,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.88,0.7075773745997865,0.7157595161864105,0.9885685884691848,0.9790747789423553,0.028103877623621487,0.03370253006250064,0.9076023391812865,0.8900015185063239,0.35743896821741133,0.304162219850587,0.9944457172209918,0.9708928535419667,18.0,0.9346733668341708,0.829751146199227,13.0,1.8702333594213205,1.9379258650539546,0.03493038967759965,0.026674139896055604,0.695837780149413,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.885,0.7086446104589115,0.7157595161864105,0.9900596421471174,0.9812585007540258,0.024190679473496977,0.02943436481762443,0.913154533844189,0.8951456653543729,0.32934131736526945,0.27854855923159016,0.9965512057412932,0.975414160626941,18.0,0.949748743718593,0.9040523093050448,13.0,1.874619120123325,1.9379258650539546,0.032667268687735396,0.024411018906191573,0.7214514407684098,False,True,True,False,False,False,True,3,False,0,False,False,safety_only_r4
0.89,0.7107790821771611,0.7157595161864105,0.9930417495029821,0.9847059438766489,0.020988971896122376,0.025918425781322876,0.9175977653631285,0.8990813944706977,0.3026255181943805,0.25471362504446815,0.996238153517004,0.9796563776147497,18.0,0.9636363636363636,0.9148184724832521,13.0,1.8795522376378508,1.9379258650539546,0.030121703037633285,0.02186545325608913,0.7452863749555318,False,True,True,False,False,False,True,3,False,0,False,False,safety_only_r4
0.895,0.7118463180362861,0.7157595161864105,0.9945328031809145,0.9869961937076654,0.017075773745997867,0.021584218161009493,0.9254658385093167,0.9066052772220504,0.2745278673422386,0.22909996442547137,0.9980175871518762,0.9831098910362356,18.0,0.9681818181818181,0.9214853866656801,13.0,1.8846822807225583,1.9379258650539546,0.027474520719044104,0.01921827093750028,0.7709000355745287,False,True,True,True,True,True,True,6,False,0,False,False,safety_only_r4
0.9,0.7111348274635361,0.7157595161864105,0.9935387673956262,0.9866518992987454,0.014941302027748132,0.01919846917374868,0.9278350515463918,0.908142596112796,0.24873330262551818,0.20704375667022412,0.9971590988768497,0.9871856171036232,18.0,0.9681818181818181,0.9171273432456666,13.0,1.8903603565358313,1.9379258650539546,0.024544544956986214,0.01628829517544217,0.7929562433297759,False,True,True,True,True,True,True,6,False,0,False,False,safety_only_r4
0.905,0.712202063322661,0.7157595161864105,0.9950298210735586,0.989023198800968,0.011383849163998577,0.015176689075381472,0.937007874015748,0.9168588166043264,0.21925380009212345,0.1807186054784774,0.99797126384275,0.9886803817324392,18.0,0.9727272727272727,0.9284528687925886,13.0,1.8961545223131346,1.9379258650539546,0.021554664961168202,0.013298415179624268,0.8192813945215226,False,True,True,True,True,True,True,6,False,0,False,False,safety_only_r4
0.91,0.7129135538954109,0.7157595161864105,0.9960238568588469,0.9904795411088291,0.0096051227321238,0.013137635418605907,0.9406593406593406,0.9197041190588762,0.1971441731920774,0.16186410530060477,0.9986056827770017,0.989419502712929,18.0,0.9743589743589743,0.9291419967370417,13.0,1.899857007786869,1.9379258650539546,0.019644124655937567,0.011387874874393744,0.8381358946993952,True,True,True,True,True,True,True,7,True,1,False,False,safety_only_r4
0.915,0.7118463180362861,0.7157595161864105,0.9945328031809145,0.9896983947360585,0.008182141586623977,0.011488228701558394,0.9417721518987342,0.9192198585068044,0.171349608475357,0.14051938811810744,0.9970159340995415,0.9889858989362245,18.0,0.9692307692307692,0.9308419463575126,13.0,1.905652677180916,1.9379258650539546,0.0166534687704063,0.008397218988862254,0.8594806118818926,False,True,True,True,True,True,True,6,False,0,False,False,safety_only_r4
0.92,0.711490572749911,0.7157595161864105,0.9940357852882703,0.9895610633008028,0.007470651013874066,0.01065609107826285,0.9378698224852071,0.9126024989698113,0.14601566098572086,0.12024190679473497,0.9937552778085822,0.9884605737433657,18.0,0.9743589743589743,0.9383822191399849,13.0,1.911164236531088,1.9379258650539546,0.013809418102854853,0.0055531683213108085,0.879758093205265,False,True,True,True,True,True,True,6,False,0,False,False,safety_only_r4
0.925,0.7118463180362861,0.7157595161864105,0.9945328031809145,0.9906150805707801,0.006047669868374244,0.008973269350341376,0.9399293286219081,0.9122679080156832,0.12252418240442192,0.10067591604411241,0.9943477670099424,0.9888252222800136,18.0,0.9692307692307692,0.9360859710415114,13.0,1.9166837503458631,1.9379258650539546,0.010961262807388183,0.0027050130258440275,0.8993240839558876,True,True,True,True,True,True,True,7,True,1,False,False,safety_only_r4
0.93,0.7132692991817858,0.7157595161864105,0.996520874751491,0.9931512756746423,0.004268943436499467,0.006822764053528264,0.9484978540772532,0.9191170887795564,0.10179640718562874,0.08288865172536464,0.998120717833938,0.9958384893953441,18.0,0.9794871794871794,0.9523147771569712,13.0,1.9220597288430372,1.9379258650539546,0.008187173976583306,-6.907580496062771e-05,0.9171113482746354,True,True,False,True,True,True,True,6,False,0,False,False,safety_only_r4
0.935,0.7150480256136607,0.7157595161864105,0.9990059642147118,0.9964204576701398,0.0021344717182497333,0.0041222444032479495,0.9682539682539683,0.939794154446495,0.0842929525564256,0.0672358591248666,0.9996185912852581,0.998335418161199,18.0,0.9897435897435898,0.968317456093614,13.0,1.9266203217518476,1.9379258650539546,0.005833836838641027,-0.0024224129429029073,0.9327641408751334,True,True,False,True,True,True,True,6,False,0,False,False,safety_only_r4
0.94,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9960563812719412,0.0021344717182497333,0.0041222444032479495,0.9583333333333334,0.9214581290624769,0.06356517733763242,0.051227321237993596,0.9993660660327327,0.9978984955158081,18.0,0.9897435897435898,0.9666792263088638,13.0,1.9307831764101342,1.9379258650539546,0.003685738847198694,-0.004570510934345462,0.9487726787620064,True,True,False,True,True,True,True,6,False,0,False,False,safety_only_r4
0.945,0.7143365350409107,0.7157595161864105,0.9980119284294234,0.9957000394030785,0.0021344717182497333,0.0041222444032479495,0.9439252336448598,0.8952251045755223,0.046522339935513586,0.03806474564212024,0.9991135407802074,0.9973797435613412,18.0,0.9863636363636363,0.9654717908202972,13.0,1.9344940479860862,1.9379258650539546,0.0017708711823054557,-0.006485378599238478,0.9619352543578797,True,True,False,True,True,False,True,5,False,0,False,False,safety_only_r4
0.95,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9966811725018546,0.001422981145499822,0.0031657877584936158,0.9436619718309859,0.880293980025115,0.030861354214647627,0.025257915332621842,0.9992100492100491,0.9982805743661998,18.0,0.9909090909090909,0.9700047520514617,13.0,1.9379797557215697,1.9379258650539546,-2.7808425795194935e-05,-0.008284058207339129,0.9747420846673781,True,False,False,True,True,False,True,4,False,0,False,False,safety_only_r4
0.975,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,0.2698659487840544,0.00046061722708429296,0.0003557452863749555,1.0,1.0,18.0,1.0,1.0,13.0,1.941908706272975,1.9379258650539546,-0.002055208246528828,-0.010311458028072762,0.9996442547136251,True,False,False,True,True,False,True,4,False,0,False,False,safety_only_r4
0.99,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9419258650539546,1.9379258650539546,-0.002064062445386039,-0.010320312226929973,1.0,True,False,False,True,True,True,True,5,False,0,False,False,safety_only_r4
0.5,0.6186410530060477,0.7157595161864105,0.864314115308151,0.8444448600820157,0.1583066524368552,0.1699591450807181,0.8215717722534082,0.8086147840256372,0.9438046982957162,0.8872287442191391,0.8072597603277123,0.7050275457394818,18.0,0.6492537313432837,0.49707937271013175,13.0,1.7542032641606389,1.9379258650539546,0.09480373021813226,0.08654748043658844,0.1127712557808609,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.6,0.6410530060476699,0.7157595161864105,0.8956262425447317,0.8768321383607061,0.13411597296335823,0.14504080135988603,0.8401187446988974,0.8273155738103292,0.9124827268539843,0.8388473852721452,0.8605665168572013,0.7805019325131473,18.0,0.6791044776119403,0.5083015447170596,13.0,1.76812757895569,1.9379258650539546,0.08761856640658294,0.07936231662503912,0.16115261472785486,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.7,0.6584845250800427,0.7157595161864105,0.9199801192842942,0.9020700594438698,0.11561721807186055,0.125909318511723,0.8498151571164511,0.8367466284848082,0.8470750806080147,0.7698327997154037,0.9137675877371679,0.8527965066783862,18.0,0.761904761904762,0.5083015447170596,13.0,1.7893207391596504,1.9379258650539546,0.07668256488757208,0.06842631510602815,0.23016720028459622,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.75,0.6695126289576663,0.7157595161864105,0.9353876739562623,0.918432405794651,0.10067591604411241,0.11039837126944492,0.8578603716725264,0.8445019729369695,0.7867342238599724,0.7082888651725364,0.9442031414839602,0.8909307411869783,18.0,0.7796610169491527,0.5083015447170596,13.0,1.8069565374125456,1.9379258650539546,0.06758221767052097,0.05932596788897693,0.2917111348274635,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.8,0.6837424404126645,0.7157595161864105,0.9552683896620278,0.9398164609710482,0.08004268943436499,0.0888707701562553,0.8690337601862631,0.8550635250889443,0.6877015200368494,0.6111704019921737,0.9712050946193409,0.9239516267760475,18.0,0.8305084745762712,0.5688806198750574,13.0,1.8287614632989444,1.9379258650539546,0.05633053550888589,0.04807428572734185,0.3888295980078264,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.85,0.7054429028815368,0.7157595161864105,0.98558648111332,0.9738308042137462,0.04197794379224475,0.04865244428282093,0.8956675508399646,0.8797600301357887,0.4666052510363888,0.4023479188900747,1.0015246335724024,0.9666064350598517,18.0,0.9195979899497487,0.8276301166251351,13.0,1.8676577920075887,1.9379258650539546,0.03625942267116056,0.028003172889616512,0.5976520811099253,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.855,0.7065101387406617,0.7157595161864105,0.9870775347912525,0.975520929459098,0.04019921736036997,0.04674834957975132,0.8959484346224678,0.8797118774849249,0.44818056195301703,0.3863393810032017,1.0023948237668736,0.9676268133532658,18.0,0.9246231155778893,0.8335150916606673,13.0,1.8709858247361555,1.9379258650539546,0.034542105828148095,0.026285856046604272,0.6136606189967982,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
