threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible
0.875,0.7068658840270367,0.7157595161864105,0.9875745526838966,0.9770150009981695,0.03415154749199573,0.04024907935062508,0.89587852494577,0.8781593034844193,0.380469829571626,0.327997154037709,1.0018729421714845,0.9643236285651007,18.0,0.8813559322033898,0.6963188039258267,13.0,1.864722710779082,1.9379258650539546,0.03777397040564012,0.0295177206240963,0.672002845962291,False,True,True,False,False,False,False,2,False,0,False,False
0.88,0.712202063322661,0.7157595161864105,0.9950298210735586,0.9853562823130344,0.026680896478121666,0.03215377760827568,0.9105011933174224,0.8929323285618733,0.35145094426531553,0.29811454998221276,1.0106885307217215,0.9762668205431173,18.0,0.9597989949748743,0.8889624064469277,13.0,1.8708803296572987,1.9379258650539546,0.03459654293575842,0.0263402931542146,0.7018854500177872,False,True,True,False,False,False,False,2,False,0,False,False
0.885,0.7136250444681608,0.7157595161864105,0.9970178926441351,0.9882880870362365,0.021344717182497332,0.026310297386667222,0.9211563731931669,0.903554755865566,0.32289267618608936,0.27072216293134116,1.0115989725250039,0.9839174241965702,18.0,0.9648241206030151,0.9093381845094739,13.0,1.8767457654452746,1.9379258650539546,0.03156988650181236,0.02331363672026865,0.7292778370686588,False,True,True,True,False,True,True,5,False,0,False,False
0.89,0.7143365350409107,0.7157595161864105,0.9980119284294234,0.9897541255575689,0.018854500177872643,0.023560017967859153,0.9240687679083095,0.9058904252426341,0.29709811146936893,0.24831020988971897,1.012634075941041,0.9852917680614541,18.0,0.9681818181818181,0.9214853866656801,13.0,1.8814678232341198,1.9379258650539546,0.02913323096508802,0.020876981183544197,0.751689790110281,False,True,True,True,True,True,True,6,False,0,False,False
0.895,0.7154037709000356,0.7157595161864105,0.9995029821073559,0.9921439940350932,0.014585556741373178,0.018799065936773364,0.9348171701112877,0.916693161656274,0.27084292952556427,0.22376378512984704,1.0128716888114382,0.9851303224928322,18.0,0.9692307692307692,0.9146945608922278,13.0,1.886804452349895,1.9379258650539546,0.026379447029381775,0.01812319724783784,0.7762362148701529,True,True,True,True,True,True,True,7,True,2,True,True
0.9,0.7136250444681608,0.7157595161864105,0.9970178926441351,0.990080373996548,0.013874066168623266,0.017998571963029085,0.9313380281690141,0.9117621462985297,0.24366651312759097,0.20206332266097474,1.0109484241273998,0.9834191459184991,18.0,0.9641025641025641,0.9114056935762532,13.0,1.891118701134432,1.9379258650539546,0.024153227305328095,0.01589697752378405,0.7979366773390253,True,True,True,True,True,True,True,7,True,2,True,True
0.905,0.7129135538954109,0.7157595161864105,0.9960238568588469,0.9896914362481123,0.012095339736748489,0.015986448499141274,0.9325396825396826,0.911757531727943,0.2164900967296177,0.17929562433297758,1.0070199517698386,0.9849802993611632,18.0,0.9641025641025641,0.9150940333280229,13.0,1.8962057448911025,1.9379258650539546,0.021528233311283285,0.013271983529739684,0.8207043756670224,False,True,True,True,True,True,True,6,False,0,False,False
0.91,0.712202063322661,0.7157595161864105,0.9950298210735586,0.989366956617763,0.01031661330487371,0.013955973639743643,0.9324009324009324,0.9096322280709369,0.18424689083371718,0.1526147278548559,1.0057656981248433,0.9840137262107774,18.0,0.9692307692307692,0.9242167431098489,13.0,1.902667836673386,1.9379258650539546,0.018193693069671113,0.009937443288126957,0.847385272145144,False,True,True,True,True,True,True,6,False,0,False,False
0.915,0.712557808609036,0.7157595161864105,0.9955268389662028,0.9906914466581692,0.007826396300249021,0.01107284544517569,0.9376770538243626,0.9130038057596801,0.15246430216490098,0.1255780860903593,1.008385744781882,0.9874627808123146,18.0,0.9794871794871794,0.9242167431098489,13.0,1.909817145341713,1.9379258650539546,0.014504538186479565,0.006248288404935742,0.8744219139096407,True,True,True,True,True,True,True,7,True,3,True,True
0.92,0.7132692991817858,0.7157595161864105,0.996520874751491,0.99243396463342,0.005691924581999288,0.008547962688307117,0.9459459459459459,0.9200104604366837,0.12897282358360201,0.10530060476698684,1.0089231703193073,0.9881053037707401,18.0,0.9841269841269841,0.9322663817467867,13.0,1.914834498596782,1.9379258650539546,0.011915505579223828,0.0036592557976796725,0.8946993952330131,True,True,True,True,True,True,True,7,True,3,True,True
0.925,0.7150480256136607,0.7157595161864105,0.9990059642147118,0.99573544111085,0.0032017075773745998,0.005495164800525459,0.9617021276595744,0.9353088532487254,0.1040994933210502,0.08360014229811455,1.0051607512711085,0.9946706064288501,18.0,0.9897435897435898,0.9446622094445138,13.0,1.9202734337325582,1.9379258650539546,0.00910893014006231,0.0008526803585184872,0.9163998577018855,True,True,True,True,True,True,True,7,True,3,True,True
0.93,0.7154037709000356,0.7157595161864105,0.9995029821073559,0.9967911308631126,0.0021344717182497333,0.0041222444032479495,0.9689119170984456,0.941018180773748,0.08613542146476279,0.06865884027036642,1.0055389055389052,0.9952194477537547,18.0,0.9897435897435898,0.9666792263088638,13.0,1.9249974892288226,1.9379258650539546,0.0066712437551227355,-0.0015850060264215315,0.9313411597296336,True,True,False,True,True,True,True,6,False,0,False,False
0.935,0.7150480256136607,0.7157595161864105,0.9990059642147118,0.9964204576701398,0.0021344717182497333,0.0041222444032479495,0.9605263157894737,0.9254920401351691,0.06725011515430677,0.05407328352899324,1.0024524857858192,0.997109311203165,18.0,0.9897435897435898,0.9666792263088638,13.0,1.927732992608403,1.9379258650539546,0.005259681306368114,-0.0029965684751760424,0.9459267164710068,True,True,False,True,True,True,True,6,False,0,False,False
0.94,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9963460972215802,0.0017787264318747777,0.003649490537836243,0.9576271186440678,0.9155147871697589,0.0520497466605251,0.04197794379224475,1.0020115686782354,0.9966912447828155,18.0,0.9897435897435898,0.9700047520514617,13.0,1.9306228744219134,1.9379258650539546,0.0037684571756504415,-0.0044877926058934925,0.9580220562077553,True,True,False,True,True,True,True,6,False,0,False,False
0.945,0.7146922803272857,0.7157595161864105,0.9985089463220677,0.9966811725018546,0.001422981145499822,0.0031657877584936158,0.9534883720930233,0.9003637716460525,0.037770612620912025,0.030594094628246176,0.9992100492100491,0.9982805743661998,18.0,0.9909090909090909,0.9700047520514617,13.0,1.933081458555674,1.9379258650539546,0.0024997893808211824,-0.0057564604007227516,0.9694059053717539,True,True,False,True,True,True,True,6,False,0,False,False
0.95,0.7157595161864105,0.7157595161864105,1.0,0.9988436440454501,0.0003557452863749555,0.0015929972709851103,0.9833333333333333,0.9286851228619482,0.027176416397973285,0.021344717182497332,1.0,1.0,18.0,1.0,0.9700047520514617,13.0,1.9350018854500173,1.9379258650539546,0.0015088191228903591,-0.006747430658653686,0.9786552828175027,True,True,False,True,True,True,True,6,False,0,False,False
0.975,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9419258650539546,1.9379258650539546,-0.002064062445386039,-0.010320312226929973,1.0,True,False,False,True,True,True,True,5,False,0,False,False
0.99,0.7157595161864105,0.7157595161864105,1.0,1.0,0.0,0.0009615588455549952,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9419258650539546,1.9379258650539546,-0.002064062445386039,-0.010320312226929973,1.0,True,False,False,True,True,True,True,5,False,0,False,False
