epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.5715525694576145,0.29819829724087915,1.093417088597217,0.586001857456229,0.30765244853649604,1.113397639143824,2,338.166831182,27.02517180232224,9.848139414859441e-05,0.00019696278829718883
2,0.5291779029678874,0.27712966144438667,1.0081929661010776,0.5695946597083659,0.2960814783049378,1.0940527293762026,2,296.0427856869999,30.920311280316348,8.948490283370592e-05,0.00017896980566741184
3,0.5093651105317588,0.26717938803954366,0.968742888210789,0.5622682659202568,0.2937924922277856,1.0739030875212456,3,295.7010123350001,30.980930460597605,7.385362940050762e-05,0.00014770725880101525
4,0.48968537827008557,0.2575006554874893,0.9287388930379107,0.5857934096400306,0.3103762556839942,1.1016686043666195,3,294.78942070699986,31.05914350401868,5.4191708780878515e-05,0.00010838341756175703
5,0.46250822069383163,0.2438035870411983,0.8748185336059208,0.5912136688254529,0.3122413147363105,1.1158894232225827,4,296.0514550769997,30.875867132770125,3.3842168280836334e-05,6.768433656167267e-05
