threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible,setup
0.5,0.5977175463623395,0.7047075606276747,0.8481781376518219,0.8274490761596728,0.16975748930099857,0.1817360744998467,0.8070531009323064,0.7936514500646236,0.9369411764705883,0.8798145506419401,0.8710118924461321,0.80438028227268,18.0,0.6783216783216782,0.5406391876984279,12.0,1.7676102781740373,1.9527850990648277,0.09482601079835618,0.08663258490235648,0.12018544935805991,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.6,0.6162624821683309,0.7047075606276747,0.8744939271255061,0.8547907060834244,0.14800285306704708,0.15937249360707842,0.8221936589545844,0.808805002187353,0.9030588235294118,0.8323823109843081,0.8927158835764276,0.827992447532062,18.0,0.6923076923076922,0.5562157963740447,12.0,1.7768893390394673,1.9527850990648277,0.09007430469927047,0.08188087880327077,0.16761768901569188,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.7,0.6383737517831669,0.7047075606276747,0.9058704453441296,0.8873721127955728,0.12339514978601997,0.1339759030446247,0.8374060150375939,0.8238218122101785,0.8385882352941176,0.7589158345221113,0.9431320896103197,0.889469279671443,18.0,0.7361111111111112,0.6184661494978688,12.0,1.7974909224916784,1.9527850990648277,0.0795244579895239,0.07133103209352432,0.24108416547788872,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.75,0.6533523537803139,0.7047075606276747,0.9271255060728746,0.9095309023446672,0.10663338088445079,0.11660282138054268,0.8460350154479918,0.8320831211662492,0.7731764705882352,0.6925820256776034,0.9581773634450182,0.911229271459596,18.0,0.8055555555555557,0.6184661494978688,12.0,1.8164776509747977,1.9527850990648277,0.06980156093740497,0.061608135041405165,0.3074179743223966,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.8,0.6697574893009985,0.7047075606276747,0.9504048582995952,0.9344644614047788,0.08345221112696148,0.09244980917464593,0.8571428571428571,0.8423318743296367,0.6607058823529411,0.5841654778887304,0.9799042154597603,0.9404659289896131,18.0,0.8553191489361702,0.6184661494978688,12.0,1.8395396956728483,1.9527850990648277,0.05799173879717312,0.04979831290117365,0.4158345221112696,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.85,0.6897289586305279,0.7047075606276747,0.9787449392712552,0.9662461861287889,0.04778887303851641,0.05486217736146248,0.8674579624134521,0.8489322878399872,0.4127058823529412,0.36055634807417974,0.9975668132382709,0.9632930443346606,18.0,0.9096774193548387,0.7060907315908288,12.0,1.8891448066254555,1.9527850990648277,0.032589501256358955,0.02439607536035926,0.6394436519258203,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.855,0.6961483594864479,0.7047075606276747,0.9878542510121459,0.9760860623361624,0.039942938659058486,0.04648247913999436,0.8789189189189189,0.8601621090184934,0.3825882352941177,0.32988587731811697,1.0046658956662702,0.9745072673554722,18.0,0.9236111111111112,0.7764394559366832,12.0,1.8960225384371532,1.9527850990648277,0.02906748963562744,0.020874063739627857,0.670114122681883,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.86,0.6982881597717546,0.7047075606276747,0.9908906882591093,0.9798491013338544,0.03459343794579173,0.040733667539825005,0.8798017348203222,0.8596921573596235,0.3341176470588235,0.28780313837375177,1.0062857343522618,0.9777364793563373,18.0,0.9236111111111112,0.8153437860166095,12.0,1.9048309153590108,1.9527850990648277,0.024556815662297726,0.01636338976629803,0.7121968616262482,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.865,0.7014978601997147,0.7047075606276747,0.9954453441295548,0.985148065004934,0.028887303851640515,0.03456139367213378,0.8847795163584637,0.8634797830336413,0.29270588235294115,0.2507132667617689,1.00737642586178,0.9793072284848623,18.0,0.9166666666666667,0.8549700740697019,12.0,1.9122443326993184,1.9527850990648277,0.020760485311427268,0.012567059415427684,0.7492867332382311,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.87,0.7047075606276747,0.7047075606276747,1.0,0.9907289565835405,0.02211126961483595,0.027160532507124663,0.8934707903780069,0.8705851283818123,0.2447058823529412,0.20756062767475036,1.0115938768485855,0.9826745244872559,18.0,0.9444444444444445,0.8632915061829622,12.0,1.9193519131399586,1.9527850990648277,0.017120770708912048,0.008927344812912463,0.7924393723252496,True,True,True,True,False,False,False,4,False,0,False,False,hybrid_r4_dataset_balanced
0.875,0.7082738944365192,0.7047075606276747,1.0050607287449393,0.996904813478735,0.015335235378031383,0.019646138740112812,0.9096638655462185,0.8856736705724565,0.20376470588235293,0.16975748930099857,1.014361213125646,0.9870978276692521,18.0,0.951388888888889,0.9019650691991409,12.0,1.927278673323823,1.9527850990648277,0.013061563073796245,0.00486813717779655,0.8302425106990015,True,True,True,True,True,False,True,6,False,0,False,False,hybrid_r4_dataset_balanced
0.88,0.7086305278174037,0.7047075606276747,1.0055668016194332,0.9985536225499785,0.010699001426533523,0.014399521216131113,0.9197860962566845,0.8935551156957044,0.16188235294117648,0.13338088445078458,1.0139430530300666,0.9897484788866752,18.0,0.951388888888889,0.9036481057183461,12.0,1.935357723886511,1.9527850990648277,0.00892436919283257,0.0007309432968328755,0.8666191155492154,True,True,True,True,True,False,True,6,False,0,False,False,hybrid_r4_dataset_balanced
0.885,0.7072039942938659,0.7047075606276747,1.0035425101214577,0.9973690291713813,0.008559201141226819,0.011931980587477055,0.916083916083916,0.8850624623885579,0.12329411764705882,0.10199714693295292,1.0101358324942868,0.9887757199531632,18.0,0.9583333333333334,0.914020187197723,12.0,1.9401006958313518,1.9527850990648277,0.0064955448705289465,-0.0016978810254706378,0.8980028530670471,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.89,0.7075606276747504,0.7047075606276747,1.0040485829959516,0.9985274089410293,0.006419400855920114,0.009420004102566512,0.9196428571428571,0.8845180776352324,0.09694117647058824,0.07988587731811697,1.0093350635556926,0.9922989640513071,18.0,0.9722222222222223,0.9358556169283361,12.0,1.9458377571722933,1.9527850990648277,0.0035576581856658906,-0.004635767710333916,0.920114122681883,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.895,0.7086305278174037,0.7047075606276747,1.0055668016194332,1.0007872120730676,0.0039229671897289585,0.006400016038679072,0.9349112426035503,0.8963440111086096,0.0743529411764706,0.06027104136947218,1.0092659688674182,0.9955500534869861,18.0,0.9861111111111112,0.9602658341643265,12.0,1.9484036083372958,1.9527850990648277,0.002243713724377594,-0.005949712171622101,0.9397289586305279,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.9,0.7089871611982882,0.7047075606276747,1.0060728744939273,1.0019985253381614,0.0021398002853067048,0.004132521763779282,0.9504132231404959,0.9069800587937472,0.05411764705882353,0.043152639087018545,1.0094035954044966,0.9967817027708702,18.0,0.9930555555555556,0.9747343244897448,12.0,1.9510132944999203,1.9527850990648277,0.0009073218377976255,-0.007286104058201959,0.9568473609129815,True,True,False,True,True,True,True,6,False,0,False,False,hybrid_r4_dataset_balanced
0.905,0.7079172610556348,0.7047075606276747,1.0045546558704455,1.0015561397458397,0.0007132667617689016,0.0021530508146409173,0.9759036144578314,0.9297669753043181,0.03811764705882353,0.029600570613409417,1.0055555555555555,0.9964174798502696,18.0,1.0,0.979569790099772,12.0,1.9527934323981613,1.9527850990648277,-4.267409321023763e-06,-0.008197693305320497,0.9703994293865906,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.91,0.7061340941512125,0.7047075606276747,1.0020242914979758,0.9999859038106077,0.0003566333808844508,0.0015969700485162692,0.9827586206896551,0.9263416328150184,0.026823529411764704,0.020684736091298145,1.002469135802469,0.9984077688223421,18.0,1.0,0.9796708417611817,12.0,1.9539157124742426,1.9527850990648277,-0.0005789748241915582,-0.008772400720191253,0.9793152639087018,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.915,0.7047075606276747,0.7047075606276747,1.0,0.9988225763086854,0.0003566333808844508,0.0015969700485162692,0.9714285714285714,0.8816029615908947,0.016,0.012482168330955777,1.0003153515834677,0.99915911254679,18.0,0.9945652173913043,0.980226862644148,12.0,1.95516337533682,1.9527850990648277,-0.0012178893996739326,-0.009411315295673628,0.9875178316690443,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.92,0.7050641940085592,0.7047075606276747,1.0005060728744941,0.9996736570713808,0.0,0.0009639569994812534,1.0,0.8947486382100059,0.010823529411764706,0.008202567760342368,1.0006172839506173,0.9996019422055855,18.0,1.0,0.9817971414058139,12.0,1.9557603796164207,1.9527850990648277,-0.0015236087949555,-0.009717034690955195,0.9917974322396577,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.925,0.7050641940085592,0.7047075606276747,1.0005060728744941,0.9996736570713808,0.0,0.0009639569994812534,1.0,0.84719229538986,0.007058823529411765,0.005349500713266762,1.0006172839506173,0.9996019422055855,18.0,1.0,0.9817971414058139,12.0,1.9561425384371531,1.9527850990648277,-0.001719308168591338,-0.009912734064590811,0.9946504992867332,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.93,0.7050641940085592,0.7047075606276747,1.0005060728744941,0.9996736570713808,0.0,0.0009639569994812534,1.0,0.787058029916593,0.004705882352941176,0.003566333808844508,1.0006172839506173,0.9996019422055855,18.0,1.0,0.9817971414058139,12.0,1.9562408147091452,1.9527850990648277,-0.0017696343780850832,-0.009963060274085,0.9964336661911555,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.935,0.7050641940085592,0.7047075606276747,1.0005060728744941,0.9996736570713808,0.0,0.0009639569994812534,1.0,0.42503060900634654,0.0009411764705882353,0.0007132667617689016,1.0006172839506173,0.9996019422055855,18.0,1.0,0.9817971414058139,12.0,1.9567267728641622,1.9527850990648277,-0.0020184882613156763,-0.010211914157315372,0.9992867332382311,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4_dataset_balanced
0.94,0.7047075606276747,0.7047075606276747,1.0,1.0,0.0,0.0009639569994812534,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,12.0,1.9567850990648274,1.9527850990648277,-0.0020483564739997018,-0.010241782369999619,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.945,0.7047075606276747,0.7047075606276747,1.0,1.0,0.0,0.0009639569994812534,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,12.0,1.9567850990648274,1.9527850990648277,-0.0020483564739997018,-0.010241782369999619,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.95,0.7047075606276747,0.7047075606276747,1.0,1.0,0.0,0.0009639569994812534,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,12.0,1.9567850990648274,1.9527850990648277,-0.0020483564739997018,-0.010241782369999619,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.975,0.7047075606276747,0.7047075606276747,1.0,1.0,0.0,0.0009639569994812534,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,12.0,1.9567850990648274,1.9527850990648277,-0.0020483564739997018,-0.010241782369999619,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
0.99,0.7047075606276747,0.7047075606276747,1.0,1.0,0.0,0.0009639569994812534,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,12.0,1.9567850990648274,1.9527850990648277,-0.0020483564739997018,-0.010241782369999619,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4_dataset_balanced
