epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.2270081499305398,0.2270081499305398,2.3386222104208914,0.2538237126267761,0.2538237126267761,2.17169882748884,1,1460.319492775,3.899448848540188,9.398812493826408e-05,0.00018797624987652815
2,0.21191543335685556,0.21191543335685556,2.492050017287074,0.2585282832471162,0.2585282832471162,2.187617629218172,2,1484.3555117390001,3.827173861908211,7.013430642830298e-05,0.00014026861285660596
3,0.20945324595987536,0.20945324595987536,2.525488988802566,0.2413365412264432,0.2413365412264432,2.2424317432086616,2,1480.51487163,3.8431604643790007,3.777690163773796e-05,7.555380327547592e-05
4,0.20590813833602822,0.20590813833602822,2.501773865511348,0.26017988952569726,0.26017988952569726,2.2087038092514173,3,1482.5629813610003,3.845099421560942,1.0590030928141159e-05,2.1180061856282317e-05
5,0.2060501339753887,0.2060501339753887,2.5053002783688894,0.2607120450037512,0.2607120450037512,2.214313483025978,3,1477.2085644010003,3.8654453946239626,5.6577015072889484e-11,1.1315403014577897e-10
