candidate,validation_examples,safe_prevalence,constant_brier,raw_brier,calibrated_brier,raw_brier_skill,calibrated_brier_skill,raw_ece,calibrated_ece,safe_roc_auc,safe_average_precision,unsafe_average_precision
Qwen2.5-1.5B,1685,0.8213649851632048,0.14672454631105317,0.23265032459732946,0.14448878703087903,-0.5856264711435217,0.015237799920910122,0.22816995470743143,0.030252797525785066,0.5713229504733739,0.8710060693005337,0.22144826845553384
Qwen2.5-3B,1685,0.8706231454005935,0.11263848409337053,0.1906470516936739,0.11144948930518414,-0.6925569731179884,0.010555848631634501,0.23508429200076206,0.0032272741773361983,0.5666951214173593,0.9104869483677522,0.14119172583158524
