epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.5765575022829668,0.30016583828991633,1.1055666548421221,0.5474912960926408,0.2864214122039749,1.0442795302290164,2,335.03171871999984,27.249643296043008,9.84796169644559e-05,0.0001969592339289118
2,0.5330492756825542,0.2798642463552145,1.0127401197496249,0.5706855688161557,0.30303135204306664,1.0706168536504224,2,297.0951738399999,30.72567833561136,8.948107928088236e-05,0.00017896215856176472
3,0.5089440305081289,0.26766439856320623,0.9651185266142958,0.5603148202712064,0.29873167614241514,1.0463325802218155,3,293.8748747919999,31.108341944049695,7.384904217964288e-05,0.00014769808435928576
