strategy,dataset,prompts,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage
dataset_lookup,finqa,227,0.775330396475771,0.775330396475771,1.0,1.0,0.0,0.011778311543604907,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.448774116495349,4.448774116495349,0.0,0.0,1.0
dataset_lookup,gpqa,40,0.5,0.5,1.0,1.0,0.0,0.06335344864545805,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5057007777777776,1.5057007777777776,0.0,0.0,1.0
dataset_lookup,humaneval,29,0.6551724137931034,0.5862068965517241,1.1176470588235294,0.8792374361249443,0.06896551724137931,0.18840363232282964,0.9310344827586207,0.8115963676771701,1.0,1.0,1.1176470588235294,1.1176470588235294,1.0,1.0,1.0,0.0,1.681941379310345,1.8854294252873562,0.10792663106230971,0.10792663106230971,0.0
dataset_lookup,kandk,133,0.7443609022556391,0.7443609022556391,1.0,1.0,0.0,0.019936867612269683,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3191637593984957,1.3191637593984957,0.0,0.0,1.0
dataset_lookup,korbench,240,0.5333333333333333,0.5333333333333333,1.0,1.0,0.0,0.011147431639142304,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6740237407407403,3.6740237407407403,0.0,0.0,1.0
dataset_lookup,livecodebench,211,0.6729857819905213,0.6729857819905213,1.0,1.0,0.0,0.012660146341391324,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6957561769352294,2.6957561769352294,0.0,0.0,1.0
dataset_lookup,livemathbench,20,0.75,0.75,1.0,1.0,0.0,0.11915783736096439,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.963603333333333,0.963603333333333,0.0,0.0,1.0
dataset_lookup,math500,96,0.9375,0.9375,1.0,1.0,0.0,0.027410248294247697,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9711532175925924,0.9711532175925924,0.0,0.0,1.0
dataset_lookup,mathbench,31,0.967741935483871,0.967741935483871,1.0,1.0,0.0,0.08026998460298293,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0616109677419354,1.0616109677419354,0.0,0.0,1.0
dataset_lookup,mbpp,207,0.714975845410628,0.5507246376811594,1.2982456140350875,1.1786125873820126,0.0966183574879227,0.13578115421260215,0.9033816425120773,0.8642188457873978,1.0,1.0,1.2982456140350875,1.2982456140350875,1.0,1.2982456140350875,1.1786125873820126,1.0,0.8950893719806764,0.9636885024154588,0.0711839253688723,0.0711839253688723,0.0
dataset_lookup,medqa,247,0.8137651821862348,0.8137651821862348,1.0,1.0,0.0,0.010834935487096159,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5266133783175886,1.5266133783175886,0.0,0.0,1.0
dataset_lookup,meld,242,0.5495867768595041,0.5495867768595041,1.0,1.0,0.0,0.011056322696681968,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.406474113865932,1.406474113865932,0.0,0.0,1.0
dataset_lookup,mmlupro,233,0.630901287553648,0.630901287553648,1.0,1.0,0.0,0.01147848885710372,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4465295660467332,1.4465295660467332,0.0,0.0,1.0
dataset_lookup,winogrande,243,0.8271604938271605,0.8271604938271605,1.0,1.0,0.0,0.01101132443355264,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.937476753543667,0.937476753543667,0.0,0.0,1.0
outcome_oracle,aime,10,0.9,0.9,1.0,1.0,0.0,0.21294197008340685,1.0,0.42503060900634654,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.0,1.1358753333333331,1.1587086666666664,0.019705844954987173,0.019705844954987173,0.8
outcome_oracle,arcc,240,0.9208333333333333,0.9208333333333333,1.0,1.0,0.0,0.011147431639142304,1.0,0.9881701885610898,1.0,0.9416666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.8392212777777778,0.8937689444444443,0.0610310606625214,0.0610310606625214,0.058333333333333334
outcome_oracle,bbh,220,0.9181818181818182,0.8318181818181818,1.103825136612022,1.066290783203056,0.0,0.012148523167107798,1.0,0.9827348580371826,1.0,0.7,1.103825136612022,1.103825136612022,1.0,1.103825136612022,1.066290783203056,1.0,2.056863363636363,2.234013181818181,0.07929667542858554,0.07929667542858554,0.3
outcome_oracle,emorynlp,135,0.48148148148148145,0.3925925925925926,1.2264150943396226,1.1234139222458084,0.0,0.019647309659667492,1.0,0.9772079434930379,1.0,0.8592592592592593,1.2264150943396226,1.2264150943396226,1.0,1.2264150943396226,1.1234139222458084,1.0,1.6656425514403295,1.8312460082304525,0.09043211892112024,0.09043211892112024,0.14074074074074075
outcome_oracle,finqa,227,0.8105726872246696,0.775330396475771,1.0454545454545454,1.0194333394866788,0.0,0.011778311543604907,1.0,0.9864523367388782,1.0,0.8678414096916299,1.0454545454545454,1.0454545454545454,1.0,1.0454545454545454,1.0194333394866788,1.0,3.923448585413607,4.448774116495349,0.11808321063861571,0.11808321063861571,0.13215859030837004
outcome_oracle,gpqa,40,0.6,0.5,1.2,1.0419675752619957,0.0,0.06335344864545805,1.0,0.9242262351342231,1.0,0.825,1.2,1.2,1.0,1.0,1.0,0.0,1.3770316111111112,1.5057007777777776,0.08545467237957183,0.08545467237957183,0.175
outcome_oracle,humaneval,29,0.7241379310344828,0.5862068965517241,1.2352941176470589,1.0524422840329326,0.0,0.0853334514834167,1.0,0.9089212604954916,1.0,0.9310344827586207,1.2352941176470589,1.2352941176470589,1.0,1.0,1.0,0.0,1.706243908045977,1.8854294252873562,0.09503697928872079,0.09503697928872079,0.06896551724137931
outcome_oracle,kandk,133,0.8045112781954887,0.7443609022556391,1.0808080808080809,1.0350776706512563,0.0,0.019936867612269683,1.0,0.9531146698887315,1.0,0.41353383458646614,1.0808080808080809,1.0808080808080809,1.0,1.0808080808080809,1.0350776706512563,1.0,1.2719218045112781,1.3191637593984957,0.035812047253904744,0.035812047253904744,0.5864661654135338
outcome_oracle,korbench,240,0.5583333333333333,0.5333333333333333,1.046875,1.0157290278757132,0.0,0.011147431639142304,1.0,0.985352126398048,1.0,0.7583333333333333,1.046875,1.046875,1.0,1.046875,1.0157290278757132,1.0,3.2866757407407405,3.6740237407407403,0.10542882336462644,0.10542882336462644,0.24166666666666667
outcome_oracle,livecodebench,211,0.6824644549763034,0.6729857819905213,1.0140845070422537,0.9977420479726229,0.0,0.012660146341391324,1.0,0.9647281887036685,1.0,0.35071090047393366,1.0140845070422537,1.0140845070422537,1.0,1.0140845070422537,0.9977420479726229,1.0,2.5652514902580306,2.6957561769352294,0.04841116114053312,0.04841116114053312,0.6492890995260664
outcome_oracle,livemathbench,20,0.75,0.75,1.0,1.0,0.0,0.11915783736096439,1.0,0.8277332164911552,1.0,0.65,1.0,1.0,1.0,1.0,1.0,0.0,0.9194089999999999,0.963603333333333,0.045863616079922065,0.045863616079922065,0.35
outcome_oracle,math500,96,0.9479166666666666,0.9375,1.011111111111111,0.9928349597005393,0.0,0.027410248294247697,1.0,0.9680594286540216,1.0,0.8541666666666666,1.011111111111111,1.011111111111111,1.0,1.0,1.0,0.0,0.9136139120370371,0.9711532175925924,0.05924843218682885,0.05924843218682885,0.14583333333333334
outcome_oracle,mathbench,31,1.0,0.967741935483871,1.0333333333333332,0.9785048791016175,0.0,0.08026998460298293,1.0,0.8986898185110513,1.0,0.7741935483870968,1.0333333333333332,1.0333333333333332,1.0,1.0,1.0,0.0,0.9968045161290322,1.0616109677419354,0.06104538628754719,0.06104538628754719,0.22580645161290322
outcome_oracle,mbpp,207,0.8115942028985508,0.5507246376811594,1.473684210526316,1.3823083687957691,0.0,0.01290163058892935,1.0,0.9857381950741461,1.0,0.9033816425120773,1.473684210526316,1.473684210526316,1.0,1.473684210526316,1.3823083687957691,1.0,0.9028184541062801,0.9636885024154588,0.06316361371606027,0.06316361371606027,0.0966183574879227
outcome_oracle,medqa,247,0.8421052631578947,0.8137651821862348,1.0348258706467661,1.0134404258949095,0.0,0.010834935487096159,1.0,0.9859602199002651,1.0,0.7692307692307693,1.0348258706467661,1.0348258706467661,1.0,1.0348258706467661,1.0134404258949095,1.0,1.4104674134053081,1.5266133783175886,0.0760807985583617,0.0760807985583617,0.23076923076923078
outcome_oracle,meld,242,0.6198347107438017,0.5495867768595041,1.1278195488721807,1.0785495202822093,0.0,0.011056322696681968,1.0,0.9872202521957953,1.0,0.8636363636363636,1.1278195488721807,1.1278195488721807,1.0,1.1278195488721807,1.0785495202822093,1.0,1.2908154086317722,1.406474113865932,0.08223308491348791,0.08223308491348791,0.13636363636363635
outcome_oracle,mmlupro,233,0.6909871244635193,0.630901287553648,1.0952380952380951,1.0545608058763631,0.0,0.01147848885710372,1.0,0.9846889723932273,1.0,0.7467811158798283,1.0952380952380951,1.0952380952380951,1.0,1.0952380952380951,1.0545608058763631,1.0,1.3517419265617547,1.4465295660467332,0.0655276198356779,0.0655276198356779,0.2532188841201717
outcome_oracle,winogrande,243,0.8930041152263375,0.8271604938271605,1.0796019900497513,1.0478992765244486,0.0,0.01101132443355264,1.0,0.9872202521957953,1.0,0.8600823045267489,1.0796019900497513,1.0796019900497513,1.0,1.0796019900497513,1.0478992765244486,1.0,0.88182630086877,0.937476753543667,0.059361954805319694,0.059361954805319694,0.13991769547325103
modernbert_hybrid_router,aime,10,0.9,0.9,1.0,1.0,0.0,0.21294197008340685,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.1587086666666664,1.1587086666666664,0.0,-0.01726059412115677,1.0
modernbert_hybrid_router,arcc,240,0.9208333333333333,0.9208333333333333,1.0,1.0,0.0,0.011147431639142304,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8937689444444443,0.8937689444444443,0.0,-0.022377148058586593,1.0
modernbert_hybrid_router,bbh,220,0.8318181818181818,0.8318181818181818,1.0,1.0,0.0,0.012148523167107798,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.234013181818181,2.234013181818181,0.0,-0.008952498652547325,1.0
modernbert_hybrid_router,emorynlp,135,0.3925925925925926,0.3925925925925926,1.0,1.0,0.0,0.019647309659667492,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8312460082304525,1.8312460082304525,0.0,-0.010921525513290398,1.0
modernbert_hybrid_router,finqa,227,0.775330396475771,0.775330396475771,1.0,1.0,0.0,0.011778311543604907,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.448774116495349,4.448774116495349,0.0,-0.004495620473478956,1.0
modernbert_hybrid_router,gpqa,40,0.5,0.5,1.0,1.0,0.0,0.06335344864545805,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5057007777777776,1.5057007777777776,0.0,-0.013282851609811575,1.0
modernbert_hybrid_router,humaneval,29,0.5862068965517241,0.5862068965517241,1.0,1.0,0.0,0.0853334514834167,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.8854294252873562,1.8854294252873562,0.0,-0.010607663024539749,1.0
modernbert_hybrid_router,kandk,133,0.7443609022556391,0.7443609022556391,1.0,1.0,0.0,0.019936867612269683,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3191637593984957,1.3191637593984957,0.0,-0.01516111995763092,1.0
modernbert_hybrid_router,korbench,240,0.5333333333333333,0.5333333333333333,1.0,1.0,0.0,0.011147431639142304,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6740237407407403,3.6740237407407403,0.0,-0.00544362296253631,1.0
modernbert_hybrid_router,livecodebench,211,0.6729857819905213,0.6729857819905213,1.0,1.0,0.0,0.012660146341391324,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6957561769352294,2.6957561769352294,0.0,-0.007419068597938949,1.0
modernbert_hybrid_router,livemathbench,20,0.75,0.75,1.0,1.0,0.0,0.11915783736096439,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.963603333333333,0.963603333333333,0.0,-0.020755428409338528,1.0
modernbert_hybrid_router,math500,96,0.9375,0.9375,1.0,1.0,0.0,0.027410248294247697,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9711532175925924,0.9711532175925924,0.0,-0.020594072735070856,1.0
modernbert_hybrid_router,mathbench,31,0.967741935483871,0.967741935483871,1.0,1.0,0.0,0.08026998460298293,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0616109677419354,1.0616109677419354,0.0,-0.018839292930950435,1.0
modernbert_hybrid_router,mbpp,207,0.5507246376811594,0.5507246376811594,1.0,1.0,0.0,0.01290163058892935,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9636885024154588,0.9636885024154588,0.0,-0.020753594081355686,1.0
modernbert_hybrid_router,medqa,247,0.8137651821862348,0.8137651821862348,1.0,1.0,0.0,0.010834935487096159,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5266133783175886,1.5266133783175886,0.0,-0.013100893968347904,1.0
modernbert_hybrid_router,meld,242,0.5495867768595041,0.5495867768595041,1.0,1.0,0.0,0.011056322696681968,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.406474113865932,1.406474113865932,0.0,-0.01421995598982373,1.0
modernbert_hybrid_router,mmlupro,233,0.630901287553648,0.630901287553648,1.0,1.0,0.0,0.01147848885710372,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4465295660467332,1.4465295660467332,0.0,-0.013826195101326988,1.0
modernbert_hybrid_router,winogrande,243,0.8271604938271605,0.8271604938271605,1.0,1.0,0.0,0.01101132443355264,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.937476753543667,0.937476753543667,0.0,-0.021333862332479026,1.0
