threshold,quality,fallback_quality,quality_retention,quality_retention_lcb,quality_loss_rate,quality_loss_rate_ucl,routed_safety_precision,routed_safety_precision_lcb,safe_opportunity_recall,routed_fraction,macro_dataset_quality_retention,macro_dataset_quality_retention_lcb,macro_dataset_count,guarded_dataset_quality_retention,guarded_dataset_quality_retention_lcb,guarded_dataset_count,mean_resource,fallback_resource,resource_savings,conservative_resource_savings,fallback_usage,passes_quality_gate,passes_nominal_savings_gate,passes_conservative_savings_gate,passes_macro_gate,passes_harm_gate,passes_precision_gate,passes_guarded_dataset_gate,gate_pass_count,passes_base_gates,feasible_block_size,passes_stability_gate,is_feasible,setup
0.875,0.7126518942101501,0.7237312365975697,0.9846913580246913,0.9754049998932236,0.028949249463902788,0.03463526972155338,0.8958868894601543,0.8764837770029595,0.3253968253968254,0.2780557541100786,0.9895585553543627,0.9755511643703808,18.0,0.9075144508670521,0.8137152044054297,13.0,1.8538381359701372,1.9125260114367404,0.03068605347883102,0.02232015418945066,0.7219442458899213,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4
0.88,0.7126518942101501,0.7237312365975697,0.9846913580246913,0.9756937885942253,0.027519656897784132,0.03308111252959709,0.8945205479452055,0.8743414183580068,0.30485527544351076,0.26090064331665475,0.9892045511401777,0.9760152300427187,18.0,0.9132947976878613,0.8206051256004594,13.0,1.855964907473592,1.9125260114367404,0.02957403121574187,0.021208131926361284,0.7390993566833453,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4
0.885,0.7126518942101501,0.7237312365975697,0.9846913580246913,0.975992158983042,0.026090064331665476,0.03152337212585832,0.8938953488372093,0.8730159125763322,0.28711484593837533,0.24588992137240887,0.9889105163771954,0.9760089121115245,18.0,0.9075144508670521,0.8162918466232431,13.0,1.8581431061869587,1.9125260114367404,0.02843511927397413,0.020069219984593767,0.7541100786275912,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4
0.89,0.7137240886347391,0.7237312365975697,0.986172839506173,0.9778989315323435,0.023588277340957826,0.028787816134692234,0.8970358814352574,0.8755936052886154,0.2684407096171802,0.22909220872051464,0.9922088572926283,0.9808587424158894,18.0,0.9132947976878613,0.8232134999622817,13.0,1.8606334874116428,1.9125260114367404,0.027132976866607206,0.01876707757722662,0.7709077912794854,False,True,True,True,False,False,False,3,False,0,False,False,hybrid_r4
0.895,0.7130092923516798,0.7237312365975697,0.9851851851851852,0.9774063740787526,0.021801286633309505,0.026825558550338198,0.8948275862068965,0.8720104371559158,0.242296918767507,0.20729092208720515,0.9911869323576599,0.9813248320669611,18.0,0.9132947976878613,0.8258996886246021,13.0,1.8637557723770943,1.9125260114367404,0.02550043176825012,0.017134532478869535,0.7927090779127949,False,True,True,True,False,False,False,3,False,0,False,False,hybrid_r4
0.9,0.7144388849177984,0.7237312365975697,0.9871604938271605,0.9798145764387881,0.01929949964260186,0.024064979047970322,0.9007352941176471,0.8776236573921415,0.22875816993464052,0.19442458899213724,0.9925056400714709,0.9817026949945048,18.0,0.9132947976878613,0.8286711013821965,13.0,1.8664414859820504,1.9125260114367404,0.024096156172051297,0.015730256882670934,0.8055754110078628,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4
0.905,0.7140814867762688,0.7237312365975697,0.9866666666666668,0.9798336778285066,0.017512508934953538,0.022082070139790667,0.8993839835728953,0.8747091464857333,0.20448179271708683,0.17405289492494638,0.9916737366886754,0.9817558593688087,18.0,0.9190751445086706,0.8356951829394461,13.0,1.8707887618139942,1.9125260114367404,0.021823101684976365,0.013457202395596224,0.8259471050750536,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4
0.91,0.7147962830593281,0.7237312365975697,0.9876543209876544,0.9814258395012287,0.01501072194424589,0.019287450432341167,0.9014084507042254,0.8750575293366878,0.1792717086834734,0.1522516082916369,0.9919830038038465,0.9835108778696602,18.0,0.9248554913294798,0.8487781154375881,13.0,1.8766020260503533,1.9125260114367404,0.018783527738480243,0.010417628449099992,0.8477483917083631,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4
0.915,0.7176554681915654,0.7237312365975697,0.991604938271605,0.9858089871480884,0.012151536812008578,0.016060556745582016,0.9036827195467422,0.8746995652882475,0.14892623716153128,0.1261615439599714,0.9951441511092514,0.9874308790679349,18.0,0.9479768786127168,0.8778088093696187,13.0,1.883693703438964,1.9125260114367404,0.015075511561861932,0.00670961227248168,0.8738384560400286,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4
0.92,0.718012866333095,0.7237312365975697,0.9920987654320987,0.986966458907074,0.010007147962830594,0.013610098925352115,0.900709219858156,0.8675011369365111,0.11858076563958916,0.10078627591136526,0.9954351300380788,0.9885138963563029,18.0,0.9421965317919075,0.8812666713664522,13.0,1.8912993527122544,1.9125260114367404,0.011098755571193553,0.0027328562818131896,0.8992137240886348,False,True,True,True,True,False,False,4,False,0,False,False,hybrid_r4
0.925,0.718012866333095,0.7237312365975697,0.9920987654320987,0.9878068797472188,0.007862759113652609,0.011124192613660733,0.8986175115207373,0.8598563226669436,0.09103641456582633,0.07755539671193709,0.9949729589216751,0.9897976478134206,18.0,0.9537572254335261,0.9008847983200106,13.0,1.8976100929235167,1.9125260114367404,0.007799067005639593,-0.0005668322837406592,0.9224446032880629,False,True,False,True,True,False,True,4,False,0,False,False,hybrid_r4
0.93,0.720157255182273,0.7237312365975697,0.9950617283950617,0.991618351830062,0.005003573981415297,0.007726307476456298,0.9102564102564102,0.865295121952927,0.06629318394024276,0.05575411007862759,0.9969502198836054,0.9944741992666203,18.0,0.9826589595375724,0.9419226867467956,13.0,1.9041946604717652,1.9125260114367404,0.004356202694841493,-0.00400969659453887,0.9442458899213724,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4
0.935,0.7208720514653324,0.7237312365975697,0.9960493827160495,0.9937548033113986,0.0028591851322373124,0.0050670851454501405,0.9183673469387755,0.8608626985974391,0.04201680672268908,0.035025017869907075,0.9973541872385804,0.9948507084245629,18.0,0.976923076923077,0.9416016292648867,13.0,1.9100752704312602,1.9125260114367404,0.0012814157772625956,-0.007084483512117767,0.9649749821300929,True,True,False,True,True,False,True,5,False,0,False,False,hybrid_r4
0.94,0.7219442458899213,0.7237312365975697,0.9975308641975309,0.9957158648799797,0.0017869907076483202,0.003666425235616536,0.9264705882352942,0.8565511385188869,0.029411764705882353,0.024303073624017155,0.9981563180985147,0.9960048747271024,18.0,0.976923076923077,0.9416016292648867,13.0,1.913564114843936,1.9125260114367404,-0.0005427917847851127,-0.008908691074165365,0.9756969263759828,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4
0.945,0.7230164403145104,0.7237312365975697,0.9990123456790124,0.9978638229943835,0.0007147962830593281,0.0021576627834632993,0.9428571428571428,0.841253665311797,0.015406162464985995,0.01250893495353824,0.9993321493321494,0.9985460930100288,18.0,0.9923076923076923,0.9718054991844233,13.0,1.9153297307600663,1.9125260114367404,-0.001465977093414672,-0.009831876382795146,0.9874910650464618,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4
0.95,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,0.8858687437672729,0.00980392156862745,0.007505360972122945,1.0,1.0,18.0,1.0,1.0,13.0,1.9161072432690014,1.9125260114367404,-0.001872514052538632,-0.010238413341918884,0.992494639027877,True,False,False,True,True,False,True,4,False,0,False,False,hybrid_r4
0.975,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4
0.99,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,hybrid_r4
0.5,0.6286633309506791,0.7237312365975697,0.8686419753086421,0.8489634607096435,0.15689778413152253,0.16853834419490688,0.822051074179165,0.8090342857437376,0.9467787114845938,0.8817012151536812,0.7914025814552632,0.6851661106941753,18.0,0.7461538461538463,0.6017564979027263,13.0,1.7347661393058533,1.9125260114367404,0.09294507424625775,0.08457917495687739,0.1182987848463188,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.6,0.6429592566118656,0.7237312365975697,0.8883950617283951,0.8693812463269349,0.14152966404574696,0.15271526489298798,0.832274459974587,0.8192479350528629,0.9173669467787114,0.8438170121515368,0.8238491146840758,0.7304484755228408,18.0,0.7461538461538463,0.6017564979027263,13.0,1.7471820633786037,1.9125260114367404,0.08645317609768133,0.07808727680830108,0.15618298784846318,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.7,0.6626161543959972,0.7237312365975697,0.9155555555555557,0.8976353376399767,0.11937097927090778,0.12982257037965106,0.8464367816091954,0.8332913412413187,0.8594771241830066,0.7773409578270193,0.8900746114777545,0.8338722851778039,18.0,0.7692307692307693,0.6017564979027263,13.0,1.7652572599475813,1.9125260114367404,0.07700222146444269,0.06863632217506221,0.2226590421729807,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.75,0.6711937097927091,0.7237312365975697,0.9274074074074075,0.9104576805977995,0.10543245175125089,0.11536646877645537,0.8529411764705882,0.8394591763633702,0.7987861811391224,0.7169406719085061,0.9188876534266893,0.8783721093113569,18.0,0.8076923076923077,0.5898546626556507,13.0,1.7799015987610196,1.9125260114367404,0.06934515498489335,0.0609792556955131,0.2830593280914939,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.8,0.6915654038599,0.7237312365975697,0.9555555555555556,0.9413183961425956,0.07147962830593281,0.07991147664539669,0.8712998712998713,0.8566792647213397,0.6321195144724556,0.5553967119370979,0.9625312968159945,0.934362755698277,18.0,0.8769230769230769,0.7835191730963212,13.0,1.8126077491859265,1.9125260114367404,0.05224413244751247,0.04387823315813222,0.44460328806290206,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.85,0.7087205146533238,0.7237312365975697,0.9792592592592593,0.9681386301227327,0.04110078627591136,0.04773028026845702,0.8839556004036327,0.8661656514073501,0.40896358543417366,0.3541815582558971,0.9838740510358149,0.9648266822326017,18.0,0.9017341040462428,0.8068489455554849,13.0,1.8438729552855213,1.9125260114367404,0.0358965346043294,0.027530635314948815,0.645818441744103,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.855,0.7094353109363831,0.7237312365975697,0.980246913580247,0.9694864864959386,0.03859899928520372,0.04504862959679405,0.8859556494192186,0.8678546874775306,0.39169000933706816,0.33845604002859186,0.9818199208863303,0.9632238490170661,18.0,0.9017341040462428,0.8068489455554849,13.0,1.8456990310539267,1.9125260114367404,0.03494173673100087,0.026575837441620287,0.6615439599714081,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.86,0.7112223016440314,0.7237312365975697,0.9827160493827161,0.9722310584605893,0.03609721229449607,0.0423602300597077,0.8887665198237885,0.8704350951186252,0.37675070028011204,0.32451751250893496,0.9862418090833819,0.9689633001861212,18.0,0.9017341040462428,0.8068489455554849,13.0,1.8479471995870063,1.9125260114367404,0.03376623976016979,0.02540034047078943,0.6754824874910651,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.865,0.7122944960686205,0.7237312365975697,0.9841975308641977,0.9739974213969032,0.03395282344531808,0.04005000298969803,0.8891481913652275,0.8702689028272994,0.3557422969187675,0.3062902072909221,0.9871819857260511,0.9706511229349928,18.0,0.9017341040462428,0.8068489455554849,13.0,1.849947487888174,1.9125260114367404,0.032720351605338815,0.024354452315958453,0.693709792709078,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.87,0.7130092923516798,0.7237312365975697,0.9851851851851852,0.9751796197387337,0.03252323087919943,0.03850657538287574,0.890625,0.8715446417551782,0.34593837535014005,0.29735525375268046,0.9875079554272845,0.9716257938351525,18.0,0.9017341040462428,0.8068489455554849,13.0,1.851059165276785,1.9125260114367404,0.03213909028812634,0.023773190998745974,0.7026447462473195,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.875,0.7130092923516798,0.7237312365975697,0.9851851851851852,0.9757920542587516,0.029306647605432452,0.03502327945541317,0.8950064020486556,0.8755798857956658,0.32633053221288516,0.2791279485346676,0.9899500159172631,0.9763928211104658,18.0,0.9132947976878613,0.8206051256004594,13.0,1.8538442093558887,1.9125260114367404,0.030682877895484628,0.022316978606104043,0.7208720514653324,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.88,0.7151536812008578,0.7237312365975697,0.9881481481481482,0.9791822656004223,0.026090064331665476,0.03152337212585832,0.9012178619756428,0.8816745447870962,0.31092436974789917,0.26411722659042175,0.9918591109695618,0.9784013716250747,18.0,0.9132947976878613,0.8206051256004594,13.0,1.8559750123103802,1.9125260114367404,0.02956874771281026,0.0212028484234299,0.7358827734095783,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.885,0.7155110793423874,0.7237312365975697,0.9886419753086421,0.9799369210857284,0.02466047176554682,0.0299617609602204,0.9010043041606887,0.8808178756166255,0.2931839402427638,0.24910650464617584,0.992099611210062,0.9787115824864296,18.0,0.9132947976878613,0.8206051256004594,13.0,1.8573366039234374,1.9125260114367404,0.028856814068553893,0.02049091477917364,0.7508934953538242,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.89,0.7147962830593281,0.7237312365975697,0.9876543209876544,0.9792593741881994,0.023588277340957826,0.028787816134692234,0.8986175115207373,0.8774797364748456,0.27310924369747897,0.2326661901358113,0.9908334597828377,0.9796729750707196,18.0,0.9248554913294798,0.8344594588870988,13.0,1.8594811595584144,1.9125260114367404,0.02773549303963574,0.019369593750255376,0.7673338098641888,False,True,True,False,False,False,False,2,False,0,False,False,safety_only_r4
0.895,0.7155110793423874,0.7237312365975697,0.9886419753086421,0.9806483817662004,0.021443888491779844,0.026432194840438628,0.8996655518394648,0.8776219714841269,0.2511671335200747,0.2137240886347391,0.993734619519398,0.9830787718453665,18.0,0.9190751445086706,0.8301612073853125,13.0,1.8623998943689934,1.9125260114367404,0.026209377947278623,0.01784347865789837,0.7862759113652609,False,True,True,True,False,False,False,3,False,0,False,False,safety_only_r4
0.9,0.7144388849177984,0.7237312365975697,0.9871604938271605,0.9792939323285433,0.021443888491779844,0.026432194840438628,0.8936170212765957,0.8703511516210735,0.23529411764705882,0.2015725518227305,0.9922853441570791,0.9828906518677992,18.0,0.9190751445086706,0.8301612073853125,13.0,1.8645569017552217,1.9125260114367404,0.025081546287301526,0.016715646997921163,0.7984274481772695,False,True,True,True,False,False,False,3,False,0,False,False,safety_only_r4
0.905,0.7165832737669764,0.7237312365975697,0.9901234567901235,0.9829549484068597,0.017512508934953538,0.022082070139790667,0.9025844930417495,0.8786351254126356,0.2119514472455649,0.17977126518942102,0.9944240919899229,0.9842501327359432,18.0,0.9132947976878613,0.8258996886246021,13.0,1.8678867302041142,1.9125260114367404,0.023340483196404693,0.014974583907024663,0.820228734810579,False,True,True,True,True,False,False,4,False,0,False,False,safety_only_r4
0.91,0.7172980700500358,0.7237312365975697,0.9911111111111112,0.9845167838029005,0.01501072194424589,0.019287450432341167,0.9072847682119205,0.8823885810475564,0.19187675070028012,0.16190135811293782,0.9951670596440346,0.9846354130670919,18.0,0.9132947976878613,0.8315364044509108,13.0,1.8720757556985148,1.9125260114367404,0.021150172858479643,0.012784273569099391,0.8380986418870622,False,True,True,True,True,False,False,4,False,0,False,False,safety_only_r4
0.915,0.7176554681915654,0.7237312365975697,0.991604938271605,0.9855855408539972,0.012866333095067906,0.016871132252734875,0.9102244389027432,0.8839125278528815,0.1704014939309057,0.14331665475339528,0.9954881900229685,0.985347875947024,18.0,0.9190751445086706,0.8447648985391635,13.0,1.8769814359463106,1.9125260114367404,0.018585146177294454,0.01021924688791409,0.8566833452466047,False,True,True,True,True,False,False,4,False,0,False,False,safety_only_r4
0.92,0.718012866333095,0.7237312365975697,0.9920987654320987,0.9865941569960537,0.011079342387419585,0.01483910908567379,0.9085545722713865,0.8794682941245318,0.1437908496732026,0.12115796997855612,0.9955145845072815,0.9874401377361836,18.0,0.9364161849710984,0.8665378282338038,13.0,1.883386293384163,1.9125260114367404,0.015236246659300012,0.006870347369919649,0.8788420300214439,False,True,True,True,True,False,False,4,False,0,False,False,safety_only_r4
0.925,0.7190850607576841,0.7237312365975697,0.9935802469135803,0.9885106247529146,0.009292351679771264,0.012785974140928167,0.9033457249070632,0.8695710959058572,0.1134453781512605,0.09614010007147963,0.9965841956924996,0.989511974980246,18.0,0.9479768786127168,0.8849682465230335,13.0,1.8901265840679848,1.9125260114367404,0.011711959594174925,0.0033460603047945625,0.9038598999285203,False,True,True,True,True,False,False,4,False,0,False,False,safety_only_r4
0.93,0.7190850607576841,0.7237312365975697,0.9935802469135803,0.989363520539107,0.007147962830593281,0.010285348489306442,0.9019607843137255,0.862274324913167,0.08590102707749767,0.07290922087205147,0.9962045315153989,0.9914690029143232,18.0,0.9595375722543353,0.9088193216597409,13.0,1.898425868477484,1.9125260114367404,0.0073725234976878,-0.0009933757916922303,0.9270907791279486,False,True,False,True,True,False,True,4,False,0,False,False,safety_only_r4
0.935,0.7197998570407433,0.7237312365975697,0.9945679012345678,0.9914259565236242,0.004646175839885632,0.00729182550294347,0.9115646258503401,0.8652393181723057,0.06255835667600373,0.05253752680486062,0.9965228694562551,0.9936414397851356,18.0,0.976923076923077,0.9416016292648867,13.0,1.904733557302835,1.9125260114367404,0.004074430406335483,-0.00429146888304488,0.9474624731951394,True,True,False,True,True,False,True,5,False,0,False,False,safety_only_r4
0.94,0.7205146533238027,0.7237312365975697,0.9955555555555556,0.9931222227684621,0.0032165832737669764,0.0055206589811312825,0.9090909090909091,0.8500739930421412,0.04201680672268908,0.03538241601143674,0.9971136869980799,0.9944275139878359,18.0,0.976923076923077,0.9416016292648867,13.0,1.9099058565642124,1.9125260114367404,0.0013699969866343142,-0.00699590230274616,0.9646175839885632,True,True,False,True,True,False,True,5,False,0,False,False,safety_only_r4
0.945,0.7226590421729807,0.7237312365975697,0.9985185185185186,0.9971121228197022,0.001072194424588992,0.0026797598451624135,0.9454545454545454,0.871145642156972,0.02427637721755369,0.019656897784131523,0.9990110189532155,0.9981007287640099,18.0,0.9923076923076923,0.9718054991844233,13.0,1.9135724612818676,1.9125260114367404,-0.0005471558759826411,-0.008913055165362893,0.9803431022158685,True,False,False,True,True,False,True,4,False,0,False,False,safety_only_r4
0.95,0.72337383845604,0.7237312365975697,0.9995061728395062,0.9986938994434807,0.00035739814152966406,0.0016003910916480774,0.9655172413793104,0.8593169048674879,0.013071895424836602,0.010364546104360257,0.9996788696210661,0.9991506571525525,18.0,0.9942196531791907,0.978813380890029,13.0,1.9150275148915894,1.9125260114367404,-0.0013079578734565,-0.00967385716283653,0.9896354538956398,True,False,False,True,True,False,True,4,False,0,False,False,safety_only_r4
0.975,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,safety_only_r4
0.99,0.7237312365975697,0.7237312365975697,1.0,1.0,0.0,0.0009660221012590558,1.0,1.0,0.0,0.0,1.0,1.0,18.0,1.0,1.0,13.0,1.9165260114367404,1.9125260114367404,-0.002091474822345063,-0.010457374111725315,1.0,True,False,False,True,True,True,True,5,False,0,False,False,safety_only_r4
0.5,0.6004288777698356,0.7237312365975697,0.8296296296296296,0.8089734067685479,0.1847748391708363,0.19714615234420968,0.7997676219984509,0.786502989388124,0.9640522875816994,0.9228020014295926,0.7734477137046115,0.6689573034555579,18.0,0.2681159420289855,0.1326376322218142,13.0,1.7196390937971566,1.9125260114367404,0.10085453295073465,0.09248863366135429,0.07719799857040743,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.6,0.6447462473195139,0.7237312365975697,0.8908641975308642,0.8719583194626379,0.139385275196569,0.15050408213974528,0.8337595907928389,0.8207335061150366,0.9131652661064426,0.8384560400285919,0.8611509682803957,0.7983224172264348,18.0,0.7461538461538463,0.6017564979027263,13.0,1.7458336661107137,1.9125260114367404,0.08715821083175912,0.07879231154237853,0.16154395997140814,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.7,0.6690493209435311,0.7237312365975697,0.9244444444444445,0.9068572488409581,0.11258041458184417,0.12278582167540464,0.8502139800285307,0.8369643929434759,0.834733893557423,0.7516082916368835,0.932325557869017,0.8905098710223351,18.0,0.7846153846153846,0.6017564979027263,13.0,1.7686426923993328,1.9125260114367404,0.07523208478054566,0.0668661854911653,0.2483917083631165,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.75,0.6801286633309507,0.7237312365975697,0.9397530864197531,0.9230504145154147,0.09828448892065761,0.1079334385316504,0.854266030736619,0.8403983911730855,0.7525676937441643,0.674410293066476,0.9491512165206945,0.9133881558233766,18.0,0.8230769230769232,0.6017564979027263,13.0,1.7861250988801523,1.9125260114367404,0.0660910815333865,0.057725182244006246,0.32558970693352396,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.8,0.6987133666904932,0.7237312365975697,0.9654320987654321,0.9508934658185725,0.07005003573981415,0.07840906076985465,0.8719790986283474,0.8572745981311337,0.623249299719888,0.5471765546819156,0.9761750907506386,0.9465215025177339,18.0,0.8548387096774194,0.6017564979027263,13.0,1.8108020999126355,1.9125260114367404,0.053188249945780974,0.0448223506564005,0.4528234453180843,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.85,0.7112223016440314,0.7237312365975697,0.9827160493827161,0.9699592099804463,0.05039313795568263,0.05764042233773324,0.88,0.8635271216840336,0.4827264239028945,0.41994281629735525,0.9874934262875743,0.9598267234423026,18.0,0.8548387096774194,0.6092227268885814,13.0,1.8296745596060677,1.9125260114367404,0.04332043137464703,0.03495453208526689,0.5800571837026447,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
0.855,0.7115796997855611,0.7237312365975697,0.9832098765432099,0.9706347797122121,0.048963545389563976,0.056120397998051186,0.8798245614035087,0.863077559924362,0.46825396825396826,0.40743388134381703,0.9920252919936916,0.9658511607646729,18.0,0.8709677419354839,0.6365006209773924,13.0,1.8311219243904373,1.9125260114367404,0.04256364962333248,0.034197750333952226,0.592566118656183,False,True,True,False,False,False,False,2,False,0,False,False,hybrid_r4_dataset_balanced
