epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.30193650614263207,0.30193650614263207,1.3470980327605975,0.2881686480834367,0.2881686480834367,1.3540490110743635,2,297.31258905699997,30.710650330507132,9.84796169644559e-05,0.0001969592339289118
2,0.2817302538555004,0.2817302538555004,1.3674381851570798,0.3023277318652312,0.3023277318652312,1.353809740391691,2,297.40386385199963,30.701512168552075,8.948107928088236e-05,0.00017896215856176472
3,0.2711694415661802,0.2711694415661802,1.3742407438441155,0.3031558762966862,0.3031558762966862,1.3624206789056261,3,295.0665573279998,30.93250546910789,7.384904217964288e-05,0.00014769808435928576
