candidate,validation_examples,safe_prevalence,constant_brier,raw_brier,calibrated_brier,raw_brier_skill,calibrated_brier_skill,raw_ece,calibrated_ece,safe_roc_auc,safe_average_precision,unsafe_average_precision
Fin-R1,2798,0.7655468191565404,0.1794848868358436,0.1922613678739094,0.15333574718014548,-0.07118416075750789,0.14568992474343567,0.16953211831191206,0.03162602507233021,0.7233342015668056,0.8706852393722185,0.4917030882423578
