epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.625134698664327,0.3380663621155822,1.1482733441749615,0.5957294550855472,0.3233744783048718,1.0894199100624586,2,281.55024320400025,32.536352585139454,9.84796169644559e-05,0.0001969592339289118
2,0.5220122880591842,0.286717363779883,0.9411796985456963,0.6133896575453794,0.3436993986176456,1.0787610274189026,2,281.9078122210003,32.56986313819113,8.948107928088236e-05,0.00017896215856176472
3,0.42851977579411293,0.240046749100052,0.7538921064690033,0.6776657247858613,0.3851467977897707,1.17007571421537,4,281.0762166029999,32.62334706715668,7.386625903644275e-05,0.0001477325180728855
