epoch,train_total_loss,train_safety_loss,train_oracle_auxiliary_loss,validation_total_loss,validation_safety_loss,validation_oracle_auxiliary_loss,skipped_optimizer_steps,epoch_seconds,train_examples_per_second,encoder_learning_rate,head_learning_rate
1,0.6230323070163897,0.34395771225765126,1.1162983788686973,0.6262996757931784,0.34028006522529647,1.1440784367872203,2,281.91880691000006,32.588072540542576,9.848139414859441e-05,0.00019696278829718883
2,0.5271976625919342,0.292663190502795,0.9381378936909073,0.6949242745524806,0.3874390341352124,1.2299409621898696,3,282.98840470899995,32.46443248142419,8.949693071779546e-05,0.00017899386143559092
3,0.4356204672091439,0.24422079625929144,0.7655986827673827,0.8296531842763771,0.4822820991957919,1.3894843404923969,4,283.65391789800015,32.35393756805264,7.387086247397826e-05,0.00014774172494795652
